"X","hand.label","expert.ind","max.class","verified","username","description","hand.label_simplified"
4532,"other","no","other",FALSE,"heatherj750","Love film noir, critters, bugs, Zep, Moody Blues, classic rock, paranormal, and the 3 Stooges!  Med MJ saved my life!  Please adopt a shelter pet!","other"
4533,"other","no","other",FALSE,"wllsgry","Conservative, not GOP. Most politicians in both parties are terrible. A two party system will be what destroys America.","other"
4534,"other","no","other",FALSE,"cactusapinyona","photographer, artist, local activist -  fighting to keep power lines and pipelines off my beautiful land, fucking hate glyphosate","other"
4535,"other","no","other",FALSE,"oosenam","forming a shape and a color blah blah blah.","other"
4536,"other","no","other",FALSE,"bameado1","nurse, author, love democracy:flag: United States: Believe in sharing opinions, peaceful protest and USA constitution:flag: United States:","other"
4537,"other","no","other",FALSE,"ckkoch3","https://t.co/yt0Iz2dUs5. 
B.S, M.S.degrees. Environmentalist. 
I stand against all forms of  injustice.

#theresistance
#PATRIOT
Anti-racist
Anti-fascist
#FBR","other"
4538,"other","no","other",FALSE,"Lark2rule","#Individual1 AKA #PsychopathTrump belongs in JAIL where he'll get all the help he needs
:prohibited:DM's .:prohibited:ElonMusk-y! #MurdochRoyalCommission
#IStandWithUkraine
#BLM","other"
4539,"other","no","other",FALSE,"seekhopeact","Concerned about Environmental and social issues","other"
4540,"other","no","other",FALSE,"D77870425","","other"
4541,"other","no","other",FALSE,"aparrisx","13-yr NASA contractor, @GoZeroG flyer :airplane departure:, @SpaceCenterHou volunteer, @theinspired24 :rocket:Co-founder, @spaceplusnft Starborn Council Chair & future Astronaut.🧑‍:rocket:","other"
4542,"other","no","other",FALSE,"sdixon11","","other"
4543,"other","no","other",FALSE,"jules_speaks1st","70s era feminist. Old, but not a grandma. DEMOCRAT. We all know Hillary won as did Biden. DO NOT DM ME, EVER. I will block stalkers. NO LISTS, please.:face with medical mask:","other"
4544,"other","no","other",FALSE,"ericserati68","Capitalism + /Humanism\ + Socialism=[Sustainability] and {World Peace} We were all united at one time and spoke in one language-Alpha/""""mu""""\Omega!!! Il Separatio","other"
4545,"acad","yes","other",FALSE,"dr_kmitchell","Geoscientist • Oceanographer • Policy Advisor • Science Communicator • Ocean Lover","acad"
4546,"other","no","other",FALSE,"UnderYourTree","Heavy Metal Hamster","other"
4547,"other","no","other",FALSE,"mundaneanalysis","@KState HIST/POLSCI @GeorgiaStateU HIST @LondonU ECON; Mil. Fam.; Abrahaman; Bipolar1/Borderline/ChronicPain; Dem.; He/Gay/Poly; DIY; Journal; RT/Posts=Nothing","other"
4548,"other","no","other",FALSE,"jnovak9106","A completely unique individual, just like everyone else.
Navy - Vietnam vet. 
Retired grandpa 
 #resist #Ivotedblue","other"
4549,"other","no","other",FALSE,"AztecaIndio","","other"
4550,"other","no","other",FALSE,"dineshkmc","attorney @justfutureslaw | views mine","other"
4551,"other","yes","other",FALSE,"Emma_A_Deeks","PhD student using #StableIsotopes & #RemoteSensing to study Antillean manatee ecology in N.Brazil :satellite::thermometer: :world map: :seal:@QM_SBCS @kclgeography She/Her","other"
4552,"other","no","other",FALSE,"KangarooTrainer","Former :dolphin: & :kangaroo: trainer, now a fulltime therapist | she/they | queer | SFW account","other"
4553,"other","no","other",FALSE,"Magdalisalmodo2","","other"
4554,"other","no","other",FALSE,"poo_poo_platter","born in Minneapolis, been around the block a few times. living in redneck Florida. love Steve Earle's music and anyone who hates Trump.","other"
4555,"other","no","other",FALSE,"MartyOTW","Provide Ukraine with longer range weapons to WIN not simply defend themselves.","other"
4556,"other","no","other",FALSE,"Mkstar4","","other"
4557,"other","no","other",FALSE,"TestGauge","Test Gauge & Backflow Supply the Nation's Preferred Source for Backflow Prevention Products & Services.","other"
4558,"other","no","other",FALSE,"JudyNew8","Veteran, USAF. Democrat. Everyone needs a hand up at some point. 
I Am Not Looking For Followers; I just want my Country Back! 
#Resistance
#BlueWave 
#BLM","other"
4559,"other","no","other",FALSE,"andyrasda_78","","other"
4560,"other","no","other",FALSE,"MilitantDucky","Short-tempered geek, misanthropic feminist, semi-pro gerbil herder. Theater-doing bio major, still figuring out what I want to be when I grow up.","other"
4561,"other","no","other",FALSE,"violue","she/her - @violue@mstdn.social

former midjourney addict, pushing 40 with both hands","other"
4562,"other","no","other",FALSE,"lina41494602","","other"
4563,"other","no","other",FALSE,"joeadair","Self-employed print designer and political print consultant. Love wildlife photography.","other"
4564,"other","no","other",FALSE,"fifimiami","","other"
4565,"other","no","other",FALSE,"semanticist1","","other"
4566,"other","no","other",FALSE,"JoeMarino2017","Dad of Army Airborne Vet/Retired Educator/Locomotive Engineer","other"
4567,"other","no","other",FALSE,"Mothertruckerg1","I'm here to save the day. Truck driving crime fighting mystery solving. Um bout dat action. The new Vice President of #TheSkywalkers!","other"
4568,"other","no","other",FALSE,"sylviaaplathh","Christina Aguilera and Corgis, NL CT","other"
4569,"real","no","other",FALSE,"debragarrett","American living in beautiful RED FLA. Luxury Realtor with Sotheby’s. I :red heart: my Family, God, America, our Military https://t.co/Pa94AC7NDg","tourbiz"
4570,"other","no","other",FALSE,"LilithGardener","Democrat. I'm shy so instead of the usual stuff I write postcards for GOTV in close races, anywhere in the country, including run-offs and special elections.","other"
4571,"other","no","other",FALSE,"Odessaboyua","","other"
4572,"other","no","other",FALSE,"the_geographer","cursed with an attention span","other"
4573,"other","no","other",FALSE,"RJRCapital","I'm here to learn and hopefully help retail investors....And talk fishing.

Not investment advice. Do your own Due Diligence.","other"
4574,"other","no","other",FALSE,"celticheart1225","","other"
4575,"other","no","other",FALSE,"Yolanda07484649","Liberal Latina in a red state turn ItBlue:blue heart: Proud Navy Mom:flag: United States: I vet ALL followers before I FBR only please. Opinions are my own NO MAGA, NODMs & NOCrypto...","other"
4576,"other","no","other",FALSE,"mav357","","other"
4577,"media","no","other",FALSE,"TBTimesBiz","We're your guide to local business — from residential & commercial real estate to retail, energy & economic development, plus jobs & the economy — by @TB_Times.","media"
4578,"other","no","other",FALSE,"trevorsearcy","into books, wine, & house plants, plant powered, gaaaayyy :rainbow flag: living that service industry life :bottle with popping cork: he/him","other"
4579,"other","yes","other",FALSE,"its_outta_here","M.S. Ecology,Evolution&Conservation (Marine),Prospective Ph.D Student,Urban Planner M.A.,Retn’d Peace Corps; #BansOffOurBodies. #WomenInSTEM #ONEV1 #z21 #BLM :rainbow:","other"
4580,"other","no","other",FALSE,"GeminiAPatterso","My name is Gemini A. Patterson-Stubbs. I'm a wife and mother.","other"
4581,"other","no","other",FALSE,"bryanmepstein","I thought lacrosse was what you find in la church ~ Robin Williams","other"
4582,"other","no","other",FALSE,"kdubbs222","Any movie where someone cuts his dick off is not for me","other"
4583,"other","no","other",FALSE,"CocoPazzo","Crazy activist, current plant based chef, former comic, animal lover, & Twitter enthusiast. Talk to me! That's what I'm here for! :blue heart: Oh & True Blue :blue heart: Chabad :blue heart:","other"
4584,"other","no","other",FALSE,"nasty_woman2","“Don’t pee on my leg & tell me it’s raining.” #CodifyRoe Lives literally depend on it. #Resist #VoteBlue Democrats are our best chance to save Democracy.","other"
4585,"other","no","other",FALSE,"SFeCane","as a bushwhackin' guerrilla army, we're gonna be doin' one thing and one thing only...","other"
4586,"other","no","other",FALSE,"Anerlin","A life without dogs, music & chocolate is not worth living! Lawyer, Liberal, Animal lover. Still resisting! #IDWP #MMIW BLM","other"
4587,"other","no","other",FALSE,"bigbadchang","Chang-Terhune on cohost. Charismatic Megafauna. Music #cathoderaytube Comics #bunnyheadcomic & #changterhune #MainerAF :sunflower::flag: Ukraine:","other"
4588,"other","no","other",FALSE,"davidcouncil","Dad bod champion. Dog walker. Stogie smoker. Habitual line stepper.","other"
4589,"other","no","other",FALSE,"Blu3Nagi","Birthplace: Earth, Race: Human, Politics: Freedom, Religion: Love, Gender: Equality #Resist #IAmTheResistance #NeverTrump","other"
4590,"other","no","other",FALSE,"janine_roche","Satan's sister in law. :smiling face with horns::smiling face with horns: Please no DMs unless I know you well enough as I NO TALK OF GOD EVERwill not reply. And I love my Horror films.","other"
4591,"other","no","other",FALSE,"Blotz_",":globe showing Asia-Australia: @tjhazabriella :ring:","other"
4592,"other","no","other",FALSE,"DaveDj10360","Sci Logic Phil Relig Being an atheist I don't have 2lie 2myself-that way I don't have lie2you AMUN-RA    :prohibited::latin cross::star and crescent::star of David:(ALL)","other"
4593,"other","no","other",FALSE,"NonDemNonRepub","Empty Nester. #Resist - DMs may not be answered.  Especially if 'romantic'.  I wuz a Dem.  Now I'm disgusted with both parties. I live/vote by principle.","other"
4594,"other","no","other",FALSE,"brendaleetorre","","other"
4595,"other","no","other",FALSE,"kmbersch","Dad, Husband, Software Sales Guy, Triathlete, Outdoorsman","other"
4596,"other","no","other",FALSE,"Surly01","Cranky old man, one time Occupier, opportunistic scribbler of rants, screeds and spittle-flecked invective. Publisher of the Collapse Chronicle.","other"
4597,"other","no","other",FALSE,"GreyPil16276885",":sunflower::flag: Ukraine: :sunflower:
#StandWithUkraine 

I aspire as a Satyagrahi and to the teachings of Christ.   #DefendDemocracy
Lifelong Activist:green heart::blue heart:
Political & Policy Opinion","other"
4598,"other","no","other",FALSE,"invest_tampabay","Invest: Tampa Bay is an in-depth economic review of the key issues facing Tampa Bay’s economy. #investtampabay","other"
4599,"other","no","other",FALSE,"RobinSchumacher","Can't imagine not wanting & working for a world where everyone has at least as good a life as mine, but hopefully even better. Liberal Native Texan.","other"
4600,"other","no","other",FALSE,"a_fidelitas","","other"
4601,"other","no","other",FALSE,"JoyceHermit","~ ↟ ~ r e w i l d e d ~ ↟ ~","other"
4602,"other","no","other",FALSE,"gasorensen_tx","Dad, Husband, Scout Leader #resistance","other"
4603,"other","no","other",FALSE,"JuneStoyer","PR/Digital Marketing Guru | #Environmental #animalrights #cleanenergy advocate | Ranked in Top 1% influencers on | Do your part to #savethebees
Views are my own","other"
4604,"other","no","other",FALSE,"Foghorn76908016","","other"
4605,"other","no","other",FALSE,"heroesofmine","","other"
4606,"other","no","other",FALSE,"TNsmartass","","other"
4607,"other","no","other",FALSE,"Amberlicious556","$2DollarBill55","other"
4608,"other","no","other",FALSE,"estheramma","Storm the ballot box, like Trumpists stormed the Capitol! #RuleOfLaw #DefendDemocracy #VoteBlue :raised fist::balance scale::flag: United States::ballot box with ballot::blue heart:#StandWithUkraine :flag: Ukraine: #WomenLifeFreedom :victory hand:#GOTV :flag: United States:","other"
4609,"other","no","other",FALSE,"kathiepunt8691","The thing is that war, pollution, climate change, criminal justice, housing, care for seniors, education, & healthcare are pro-life issues.","other"
4610,"other","no","other",FALSE,"ShevlinF","","other"
4611,"other","no","other",FALSE,"m53trees","I was 22 for two years because I forgot my 23rd birthday!","other"
4612,"other","no","other",FALSE,"MadocLeonard","Author of The Carmarthen Underground series. https://t.co/1RecBYnsFn. DMs FOR PRIVATE MESSAGES ONLY","other"
4613,"other","no","other",FALSE,"flanativeat64","","other"
4614,"other","no","other",FALSE,"cecilegatmaitan","God servant, have a bucket list to fulfill, loves to travel and unplanned trips, adventurous, love to watch sunrise/sunset and most of all, hate bell peppers.","other"
4615,"other","no","other",FALSE,"rpennington9",".I am an unrepentant progressive social democrat who believes healthcare is a human right!! #Resist #NeverTrump #RidenWithBiden #UniversalSimglePayer","other"
4616,"other","no","other",FALSE,"Carmenr1Carmen","Wife, mother and Nana. Love the outdoors. Retired and enjoy politics. TheResistance No lists","other"
4617,"other","no","other",FALSE,"bluemeuninck","","other"
4618,"other","no","other",FALSE,"Cozy1950","Every last one of the treasonous Republicans must be removed from office!","other"
4619,"other","no","other",FALSE,"BuckWoodyMSFT","","other"
4620,"other","no","other",FALSE,"JisRESISTing",":prohibited:LISTS, #BanAssaultWeapons #BeKind :water wave:#BLM #RightMatters #TeamJustice RESIST 4:blue heart:grandkids, Despise trump, love cooking, wine & sarcasm, :dog:&:cat:, :middle finger:GOP :prohibited:dm's","other"
4621,"other","no","other",FALSE,"Cat429CJ","From Miami, Florida","other"
4622,"other","no","other",FALSE,"Chris52546505","","other"
4623,"other","no","other",FALSE,"MaryCarnahan2","Psychiatric nurse","other"
4624,"other","no","other",FALSE,"CaptFender",":crossed swords:God fearing :folded hands: #2A Patriot:flag: United States: Urban Redneck :latin cross:I Love Christ :latin cross:If my dogs don’t trust you I probably won’t :dog face: Followed by Mayra Flores and Scott Presler :flag: United States:","other"
4625,"other","no","other",FALSE,"whoknow39305508","","other"
4626,"other","no","other",FALSE,"Cecalli_Helper","Calling out nuclear propaganda & nuke pushers because life is precious. aka GhostOfDrCarlJensen elsewhere. :flag: United States: :flag: Uruguay:","other"
4627,"other","no","other",FALSE,"Deelishis_Dee","Light, but excessive.","other"
4628,"other","no","other",FALSE,"smilinglion71","A lil about everything n a lot about many things..thankful for having lived on 4 of 6 habitable continents.mostly into laughs n nerdy stuff, n #Chelseafc INTJ","other"
4629,"other","no","other",FALSE,"LMAO_in_Fla",":syringe:Political Junkie :palm tree:Hugger :elephant:/AnimalRights #Pride:rainbow flag: :red heart:2Laugh :watch:Traveller :prohibited:45  :prohibited:DM #LGBTVoices #BLM #DemCast #MarinesAgainstTrump","other"
4630,"other","no","other",FALSE,"evervrdo","FL :desert island:","other"
4631,"other","no","other",FALSE,"MiamiPapers","#MiamiSecretPapers shining a light on the working conditions of @MiamiDadeCounty!","other"
4632,"other","no","other",FALSE,"janeknows22","","other"
4633,"other","no","other",FALSE,"letitgoea","","other"
4634,"other","no","other",FALSE,"klongberry1","","other"
4635,"other","no","other",FALSE,"wanderngthebchs","I believe in science. I like dogs more than people 6 days a week :blossom::blossom::blossom: Lover of #Dateline & Dad Jokes :blue heart::yellow heart: RAMS :ram: :house with garden: Fancy title at a nonprofit #AdoptDontShop","other"
4636,"other","no","other",FALSE,"joyrevels28","mom, partner, friend, lesbian, lawyer, small business owner, realistic optimist #stillwithher #indivisible #DemsTheRules #BlueNoMatterWho","other"
4637,"other","no","other",FALSE,"mickde01","Retired dental person ( yay) Biden ~ Harris:hibiscus: BLM VoteBlue2022 No DM’s please :flag: Ukraine::sunflower:","other"
4638,"other","no","other",FALSE,"EnGardeGo","Mom, wife, educator, book lover:purple heart:taquinn@mstdn.social","other"
4639,"other","no","other",FALSE,"cachitarod","Wildlife, Landscape and Travel Photographer.
Over 35 years of experience. 
Follow @issyrphotos on FB/IG/Twitter. 
ALL photos available for sale.","other"
4640,"other","no","other",FALSE,"06Bradley","BB Roofing Regional Sales Manager. Unofficial, Official BB Roofing page. Husband. #girldad. Creed Thien Ebeling 07/13/2020:blue heart::baby angel: medium-light skin tone:","other"
4641,"other","no","other",FALSE,"CaHughes74","HFA. Organizer IA, NY, FL, UN Env Delegate, MSW, Const.Caseworker,Vic Advocate, FM DJ, E.Hampton, Bklyn, AmeriCorps,LIU library, MHP, NYS AG Env Award","other"
4642,"other","no","other",FALSE,"sim_al_tn","","other"
4643,"other","no","other",FALSE,"OaklandAsfanREG","Let's Go Oakland!!!","other"
4644,"other","no","other",FALSE,"TStohne","","other"
4645,"other","no","other",FALSE,"Active4Ever","Never give up the fight for democracy. GOTV & connect locally to do more. PhD liberal (of course) #VoteBlue #ResistCorruption #VotingRightsForALL #BLM","other"
4646,"other","no","other",FALSE,"bettyp711","I'll go with the example posted here. Rocket ship builder? What's in your pocket? Really old hippie groupie? Fearless Voter","other"
4647,"other","no","other",FALSE,"Cathy2NotToday","back up acct to my @CathyNotToday —Susp 12/9/22 for offending DESANTIS -:prohibited:lists @glennkirschner2 @annaForFlorida @jennycohn1 @gal_suburban @irwinRedlenerMD","other"
4648,"other","no","other",FALSE,"bucman22","Hakuna Matata","other"
4649,"other","no","other",FALSE,"MASTERJOEYJEDI","#GOD #STARWARS is #FAMILY , 
MAY THE FORCE BE WITH YOU, ALWAYS!   #Studentloan donations to CashApp $JediMasterJoe thank you.","other"
4650,"other","no","other",FALSE,"baraysagheer","Do, or do not. There is no try. – Yoda","other"
4651,"other","no","other",FALSE,"LucyishomeKathy","","other"
4652,"other","no","other",FALSE,"Sue1Peach","GApeach~ Living on the Beach, Retired ATM..UGA Bulldogs family! 


#Trump2020#MAGA#KAG :red heart: #Veterans #NRA....No DATING#PERSONAL DM...BLOCKED","other"
4653,"other","no","other",FALSE,"MelodyMonroe_99","Survived Watergate - barely. #Resister Psychopathic dictatorships are simply not sustainable ...","other"
4654,"tourbiz","no","other",FALSE,"TimeToDive_us","I am a PADI Staff #Instructor teaching Open Water Scuba #Diving, avid #rebreather #diver & #Turtles. #TimeToDive_US
Fine Arts:https://t.co/oIsNiprH0V","tourbiz"
4655,"other","no","other",FALSE,"llosauro","Seeker of knowledge and truths/ married/ mom of three","other"
4656,"other-agg","no","other",FALSE,"hire_Vermont","New jobs Daily. ★ Be the First to Apply for the very latest Jobs ★ Tweeting Jobs from ApexOpus the Most searched Job Site. #job #Jobs #hiring #vermont","media"
4657,"other","no","other",FALSE,"MissCrazyB1234","#VictimsWithVoices:purple heart::flexed biceps:
#NeverGiveUp!","other"
4658,"other","no","other",FALSE,"inceebee","Retired teacher, progressive Democrat, believer in good will prevail.","other"
4659,"other","no","other",FALSE,"AlfredYacyshyn","Animal Lover,#BLM, #ANTIFA, #Vote Blue, #EndCitizensUnited, USAF Vet, Love Boston Sports","other"
4660,"other","no","other",FALSE,"coxley89","Just a girl who's tired of informing people. :eagle::flag: United States: flip flops & tank tops. support military & LEO #bubbaarmyfan","other"
4661,"other","no","other",FALSE,"melanie_ashton","kal pal || they/them || venmo: @mel-ted","other"
4662,"other","no","other",FALSE,"CarolLaRue","#the Resistance:flag: Liberia: #wtpBlue","other"
4663,"other","no","other",FALSE,"LondonReed7","Love lists :cross mark:NO DMs:cross mark:. :white small square::white small square::white small square::prohibited:SCOTUS:prohibited:. Thalassophile:fire:Sapiophile :fire: No racists. #BLM; #LGBT:white small square::white small square::white small square::blue heart:Always FBR :white small square:No FB - BuBye. :blue heart:I stand with :star of David::blue heart::white small square::white small square::prohibited:magats:prohibited:","other"
4664,"other","no","other",FALSE,"BigotBeGone2","Married Democrat and Independent, sharing twitter. Socially liberal, politically moderate. Veteran, Photography, Community Psych. The rest is perks.","other"
4665,"other","no","other",FALSE,"MsRock4Ever","Humanitarian,Social Activist,Love music, books,Native America,British Isles; WAS democrat 47 yrs UNTIL DNC Cheated Bernie!! #BernieOrBust, 2020!
INDEPENDENT NOW","other"
4666,"other","no","other",FALSE,"DE_MeghanM","Communicator for @DukeEnergy and @PiedmontNG. Supporter of our customers, crews and communities.","other"
4667,"other","no","other",FALSE,"Tumshie40","","other"
4668,"other","no","other",FALSE,"diplo_drama","I’ve been here for a while.  @diplo_drama@mstdn.party https://t.co/DRBbVSFinm","other"
4669,"other","no","other",FALSE,"MarlaAngel5","","other"
4670,"other","no","other",FALSE,"Sean_O_914","Just a fan trying to watch the game. And Baba Booey to you all!  #BillsMafia #SquadUp","other"
4671,"acad","yes","other",FALSE,"GliderPLOCAN","Ocean-vehicles unit head @PLOCAN. Committed with #technology addressed for a more sustainable & valuable #OceanObserving strategy in benefit to global society","acad"
4672,"other","no","other",FALSE,"isabellablanc","I love animals, beer and dirty jokes.","other"
4673,"media","no","other",FALSE,"Sunny106FL","Southwest Florida's Music That Makes You Feel Good
Listen online at https://t.co/z29eFnwLzw","media"
4674,"other","no","other",FALSE,"Cookster1042Ann","ret. fashion trend hairstylist 45yrs/certified CNA past 20 yrs, disabled adult son w/TBI injury/vax3/drummer:long drum: :beach with umbrella: CoExist!:prohibited:DMs men seeking :heart suit:","other"
4675,"other","no","other",FALSE,"BarbaraJPowers","#ProChoice #ProDemocracy #CommonSenseGunLaws #BanAssaultWeapons #LockTrumpUp  #BillionairesAndCorporationsShouldPayFairShare","other"
4676,"other","no","other",FALSE,"KevinGeoghegan4","Mad for tennis/biking/travel/art/retired Senior Legal Analyst for CA DOJ; Noam Chomsky/Howard Zinn/James Baldwin/Thoreau disciple.","other"
4677,"other","no","other",FALSE,"GretchenPeaces","Peacebuilder, explorer, transforming conflict into inclusive justice and peace for healthy environments and people. Founder of Peaces of the World","other"
4678,"other","no","other",FALSE,"EWillaSimpson","Author of On My Brother's Shoulders an Anthology of the Civil Rights Movement and impact of Emmett Till lynching. *Film -Photography","other"
4679,"other","no","other",FALSE,"OfficialMsCombs","Incorrigible Anti War Hippie. Healthy Vegan. Not going gently into any goodnights. American History Buff. Rather die on my feet, than live on my knees.","other"
4680,"other","no","other",FALSE,"gypsytoo2","Sail to land, No Trump -No Frauds-No Liars!","other"
4681,"acad","no","other",FALSE,"sdelagrave","Biotech R&D exec. Science, democracy, the future. Often distracted by current events. Opinions mine.:flag: Canada::flag: United States:","acad"
4682,"other","no","other",FALSE,"teuta","Loves dragons. Mrki međed. Fiumanka & Dalmatinka. Tweets are my opinion. Trying to be a drummer at @BatalaDC She/Her/Ona
@Teuta@sciencemastodon.com","other"
4683,"other","no","other",FALSE,"authorpendragon","Gail McGowan Mellor Ridiculously checkered past, & Pulitzer nom for investigative reporting, I write for 99%, love hearing water, and work to save green land.","other"
4684,"other","no","other",FALSE,"cblazblaz","OverEducated Vaxxed & Boosted:thumbs up: I’m still wearing my mask.. it’s not that hard for me..I go out occasionally :thumbs up::thumbs up:","other"
4685,"other","no","other",FALSE,"zoegipsunny","swiveling, queer, pre-K teacher, rescue momma
she/they","other"
4686,"other","no","other",FALSE,"donmothra","https://t.co/bHrDbM6lg4","other"
4687,"other","no","other",FALSE,"lacostabrava","hello everybody","other"
4688,"other","no","other",FALSE,"LindaOJ63","","other"
4689,"other","no","other",FALSE,"JJohnsonLaw","There’s something happening here; what it is ain’t exactly clear. (she/her)","other"
4690,"other","no","other",FALSE,"global_states","Badass Glamma! Working to Change the World! Rescues dogs and voting BLUE! Save America! Hate #deathsantis, Marco, #redtiderick I AM Woke! pro choice","other"
4691,"other","no","other",FALSE,"martaclau","","other"
4692,"other","no","other",FALSE,"badmom70","A mom, activist,believes in our country should be better. Tired of the lies, ready for decency!:flag: United States:Biden/Harris2020 #BLM:black heart:Trust Science over Politics!!:flag: Ukraine::sunflower:","other"
4693,"other","no","other",FALSE,"therajewels","Jewelry Artist owner of Gem CREATIONS SA inc
Singer/songwriter","other"
4694,"other","no","other",FALSE,"DebizzleSizzles","Believer, Realtor, dog lover, aspiring Texas hold'em player","other"
4695,"gov","no","other",FALSE,"Pcolamus","I have been honored to represent District 6 on Pensacola's City Council since 2018 and to have been selected by my peers to serve as City Council President.","gov"
4696,"other","no","other",FALSE,"markenroe","The confessions of a Tennis junkie! :tennis:","other"
4697,"other","no","other",FALSE,"HardyHottub","#Chiefskingdom #rolltide #BidenHarris #blm #prochoice","other"
4698,"other","no","other",FALSE,"guyf46","Proud papa, Happily married, #Running #Skiing lift heavy things:grinning face::skier::fire::woman lifting weights::smiling face with sunglasses::victory hand::heart exclamation::smiling face with horns::eyes::man running: light skin tone::pirate flag:#fucktrump #rockandroll #heavymetal Keep it Simple #Sober","other"
4699,"other","no","other",FALSE,"fh4uvNMbOxH4hNp","","other"
4700,"other","no","other",FALSE,"MicaylahG","Conservationist, omnivore, photog, historian, politicical nerd, geek & farmer. A world citizen thru travel & work. Very open minded. Will mock idiocy.
:victory hand::call me hand::vulcan salute:","other"
4701,"other","no","other",FALSE,"98cowboys","We have a real President!College sports. Politics, Liberal, atheist, Dog & Cat Mom, Go Spartans, #BlackLivesMatter. Retired word merchant.","other"
4702,"other","no","other",FALSE,"Wolfie897","","other"
4703,"other","no","other",FALSE,"denngree","","other"
4704,"other","no","other",FALSE,"lionhouse500","","other"
4705,"other","no","other",FALSE,"AMISandyPaws","Beaches, birds and travel","other"
4706,"other","no","other",FALSE,"trinajanesnow","I love my family, The Patriots, reading, old family pictures, and Washington State","other"
4707,"other","no","other",FALSE,"BustedFlush","Thinker, Tinker, Teller of Tales.","other"
4708,"other","no","other",FALSE,"agiombetti","","other"
4709,"other","no","other",FALSE,"SusieZappia","Quasi-retired online humanities instructor and an animal lover, birdwatcher and fan of Northern New Mexico and Hatch chilies. #uniteblue #FBR","other"
4710,"other","no","other",FALSE,"Joeybassbass","liberty, equality, justice","other"
4711,"other","no","other",FALSE,"peterkohan","Electronics Maven; Overly zealous Yankees, Knicks, Giants fan","other"
4712,"other","no","other",FALSE,"deb_grojean","Long Time #Resister . Adventurer Traveler . Victim Advocate . Voting Rights for All . Kick Politicians Out of Ovaries and Uteri . No DMs. #BLM. :flag: Ukraine:","other"
4713,"other","no","other",FALSE,"MacfarlaneMedia","Telling the stories of MacFarlane Park Elementary Magnet's Library and defending the rights of our students to read, learn, and LIVE.","other"
4714,"other","no","other",FALSE,"_Fred_Marx_","Home to Chris, Photographer, Ski Bum, Carpenter.

Look me up on https://t.co/A0PNxtTiUs : 
C_P_See 
WasatchSnoMow","other"
4715,"other","no","other",FALSE,"JPB11662","In 160 characters or less? Surely, you jest. Father, son, husband, accountant, Tampa Bay sports lover, Christian, registered independent, confirmed skeptic.....","other"
4716,"other","no","other",FALSE,"tony121034","Retired from the USPS after 30 years. 30 years retired asof September 2022
Don't ever underestimate your opponent  #VoteBlue","other"
4717,"acad","yes","other",FALSE,"marcflorianlong","Microbial ecophysiologist @CNRS @LemarLab
:microscope:#Phytoplankton #HarmfulAlgalBloom #BioticInteractions #ChemicalEcology :microbe:","acad"
4718,"other","no","other",FALSE,"wakefieldspool","existing.","other"
4719,"other","no","other",FALSE,"2_sh0t","#Army Veteran Wife:flag: United States:
Mother of a beautiful daughter:two hearts: 
Grandma:old woman: of a #Cochlear kid:ear with hearing aid:
Check candy b4 eating!!!!!!
#WearAMask 
#420:herb:
:prohibited:DMs :prohibited:Lists please","other"
4720,"other","no","other",FALSE,"encordeweddings","Wedding Planner, Minister, Makeup Artist, Parrot Head, Sailor, World Traveler, Music Lover,  Burlesque Performer","other"
4721,"other","no","other",FALSE,"kimincognito","Planning to be here til the bitter end.    
           It was fun while it lasted :face blowing a kiss:","other"
4722,"other","no","other",FALSE,"OzmasMirror","Shameless fangirl.  Political junkie.  Runner.   Hot tub queen of eBay. #BitchesGetShitDone #ImpoliteArrogantWoman","other"
4723,"other","no","other",FALSE,"Maureen89925922","","other"
4724,"other","no","other",FALSE,"JJ4Hannah","I love my dog Hannah who is up in Rainbow Bridge. Paris is my furbaby who I love, she keep me going & I miss my mom & dad so much :red heart::red heart::red heart:","other"
4725,"other","no","other",FALSE,"hrsilverman","Assignment Manager @Fox13Seattle","other"
4726,"other","no","other",FALSE,"EMed2018","Emergency Medicine Physician","other"
4727,"other","no","other",FALSE,"ha_harding","Visual Storyteller #Odaat  #SilenceEqualsCompliance #FamiliesBelongTogether #GoodTrouble #HateWontWin #ThankYouDrFauci","other"
4728,"other","no","other",FALSE,"Alpha1688520","","other"
4729,"other","no","other",FALSE,"Julian91911","Improper Bostonian, Still With Her! White Silence = Violence #KHive #JohnLewisVotingRightsAct","other"
4730,"other","no","other",FALSE,"usa196057","","other"
4731,"other","no","other",FALSE,"fmtorres472","","other"
4732,"other","no","other",FALSE,"GrandmaGruff","Retired and loving it!
vote BLUE! animal lover:dog: birdwatching, enjoying life. No DM's:prohibited:","other"
4733,"other","no","other",FALSE,"NatriceR","retired #PSW #caregiver, :red heart: #alzchat #seniorsHealthcare #ltc #onhealth @NatriceR@masto.ai","other"
4734,"other","no","other",FALSE,"harris802","","other"
4735,"other","no","other",FALSE,"ProudNonTheist","Working to live an evidence-based life. Includes restoring America from Fascism. If you RT me, I'll likely follow you. #TrueBlue #Resist #IFB :water wave::water wave:","other"
4736,"other","no","other",FALSE,"TySchaedel","Former liberal, gay, love my country!! #MAGA","other"
4737,"other","no","other",FALSE,"chipscanlan","Author/Book coach. """"33 Ways Not To Screw Up Your Journalism."""" """"Writers on Writing,"""" """"Writers on Writing; The Journal."""" 
Never a day without a line - Horace","other"
4738,"other","no","other",FALSE,"BellaBea13","","other"
