"","text","conversation_id","author_id","possibly_sensitive","in_reply_to_user_id","lang","reply_settings","id","created_at.x","username","verified","created_at.y","description","name","protected","profile_image_url","pinned_tweet_id","location","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"132","RED TIDE UPDATE: Suspected #redtide-related fish kills were reported in Hillsborough, Pasco, and Pinellas Counties, and suspected red tide-related respiratory problems were reported in Pinellas and Sarasota Counties. #swfl . https   news wgcu org 2021 02 11 red tide report","1410652719635779587","73450877",FALSE,NA,"en","everyone","1410652719635779587",2021-07-01 17:33:11,"wgcu",TRUE,"2009-09-11T18:36:50.000Z","Broadcasting Quality Television and Radio to Southwest Florida Southwest Florida’s @NPR station 📡 90.1 FM/91.7 FM Southwest Florida’s @PBS station 📺 HDTV 30.1","WGCU Public Media",FALSE,"https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg",NA,"Fort Myers, Florida","https://t.co/uJhqoXch0A",0,0,0,0,0,4059,748,34117,297,NA,"RED TIDE UPDATE: Suspected #redtide-related fish kills were reported in Hillsborough, Pasco, and Pinellas Counties, and suspected red tide-related respiratory problems were reported in Pinellas and Sarasota Counties. #swfl https://t.co/zmaI37rvWA"
"133","High Levels Of Red Tide Detected In Hillsborough, Pasco Counties  . https   patch com florida newtampa s hnk47 high levels red tide detected hillsborough pasco counties. https   twitter com C21Tampa status 1410656726278316032 photo 1","1410656726278316032","1151127713815678978",FALSE,NA,"en","everyone","1410656726278316032",2021-07-01 17:49:06,"C21Tampa",FALSE,"2019-07-16T13:53:28.000Z","We’re CENTURY 21 Affiliated, a real estate organization obsessed with providing better real estate services for the dynamic real estate market.","Century 21 Affiliated - New Tampa",FALSE,"https://pbs.twimg.com/profile_images/1151127828588613632/sx0zNy_e_normal.jpg",NA,"Tampa, FL",NA,0,0,0,0,0,41,16,12271,0,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties https://t.co/nOEvox3fFC https://t.co/qaDCCTyloe"
"134","High Levels Of Red Tide Detected In Hillsborough, Pasco Counties  . https   patch com florida southtampa high levels red tide detected hillsborough pasco counties. https   twitter com TampaBaysGuru status 1410657476127588354 photo 1","1410657476127588354","1153349809857806336",FALSE,NA,"en","everyone","1410657476127588354",2021-07-01 17:52:05,"TampaBaysGuru",FALSE,"2019-07-22T17:03:17.000Z","William ""Bill"" Zeltman III is your Guru in the Tampa Bay Area. Bill knows the area including neighborhoods, schools, local businesses, restaurants, and more.","Tampa Bay's Guru",FALSE,"https://pbs.twimg.com/profile_images/1376917517373894658/-r4OdH7O_normal.jpg",NA,"Tampa, FL","https://t.co/FXeBjqjZi2",0,0,1,0,0,157,406,23141,3,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties https://t.co/miuDgNF5Dj https://t.co/KLQm9PbohK"
"135","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida palmharbor s hnk47 high levels red tide detected hillsborough pasco counties","1410659984044593152","163514247",FALSE,NA,"en","everyone","1410659984044593152",2021-07-01 18:02:03,"PalmHarborPatch",FALSE,"2010-07-06T16:22:24.000Z","Local news, alerts, events and more. We’re your source for all things Palm Harbor.","Palm Harbor Patch",FALSE,"https://pbs.twimg.com/profile_images/940300116962951168/abuTJV7S_normal.jpg",NA,"Palm Harbor, FL","https://t.co/4EjSX2Jk7S",0,0,0,0,0,1746,1747,17990,29,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/Job1TGVUha"
"136","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida largo s hnk47 high levels red tide detected hillsborough pasco counties","1410660872821907457","163510342",FALSE,NA,"en","everyone","1410660872821907457",2021-07-01 18:05:35,"LargoPatch",FALSE,"2010-07-06T16:11:05.000Z","Local news, alerts, events and more. We’re your source for all things Largo.","Largo Patch",FALSE,"https://pbs.twimg.com/profile_images/940292037420527617/EFkOp9QC_normal.jpg",NA,"Largo, FL","https://t.co/luJ20ylsEb",0,0,0,0,0,1244,966,21251,45,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/dwICsY371T"
"137","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida dunedin s hnk47 high levels red tide detected hillsborough pasco counties","1410660872658337796","163494221",FALSE,NA,"en","everyone","1410660872658337796",2021-07-01 18:05:35,"DunedinPatch",FALSE,"2010-07-06T15:22:21.000Z","Local news, alerts, events and more. We’re your source for all things Dunedin.","Dunedin Patch",FALSE,"https://pbs.twimg.com/profile_images/940281004610031618/sbedZkw4_normal.jpg",NA,"Dunedin, FL","https://t.co/NjSCrYvQEQ",0,0,0,0,0,1392,157,21560,28,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/YxG1Yqhnmq"
"138","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida southtampa high levels red tide detected hillsborough pasco counties","1410660881193594882","163536467",FALSE,NA,"en","everyone","1410660881193594882",2021-07-01 18:05:37,"SouthTampaPatch",FALSE,"2010-07-06T17:29:04.000Z","Local news, alerts, events and more. We’re your source for all things South Tampa.","South Tampa Patch",FALSE,"https://pbs.twimg.com/profile_images/940315520930267136/nm3L2X9k_normal.jpg",NA,"South Tampa, FL","https://t.co/sZ1bMkFGOd",0,0,0,0,0,2193,421,29841,49,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/MyiHGg3xyb"
"139","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida westchase s hnk47 high levels red tide detected hillsborough pasco counties","1410660881189515269","163538566",FALSE,NA,"en","everyone","1410660881189515269",2021-07-01 18:05:37,"WestchasePatch",FALSE,"2010-07-06T17:35:11.000Z","Local news, alerts, events and more. We’re your source for all things Westchase.","Westchase Patch",FALSE,"https://pbs.twimg.com/profile_images/940323887987822592/iUCn5pAm_normal.jpg",NA,"Westchase, FL","https://t.co/IL9A7rUeIM",0,0,0,0,0,772,759,14813,28,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/y5Ooso7byT"
"140","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida gulfport s hnk47 high levels red tide detected hillsborough pasco counties","1410661797141569548","163498972",FALSE,NA,"en","everyone","1410661797141569548",2021-07-01 18:09:15,"GulfportPatch",FALSE,"2010-07-06T15:36:28.000Z","Local news, alerts, events and more. We’re your source for all things Gulfport.","Gulfport Patch",FALSE,"https://pbs.twimg.com/profile_images/940291177122750464/88TBWuWr_normal.jpg",NA,"Gulfport, FL","https://t.co/LH3thZ8tKE",0,0,0,0,0,539,82,18471,22,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/5FwTyHXMD5"
"141","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida seminoleheights s hnk47 high levels red tide detected hillsborough pasco counties","1410662694580072453","218727753",FALSE,NA,"en","everyone","1410662694580072453",2021-07-01 18:12:49,"SemHeightsPatch",FALSE,"2010-11-23T03:15:53.000Z","Local news, alerts, events and more. We’re your source for all things Seminole Heights.","SemHeights Patch",FALSE,"https://pbs.twimg.com/profile_images/940314542298431488/sWuUOAqZ_normal.jpg",NA,"Seminole Heights, FL","https://t.co/whMLdV3wxN",0,0,0,0,0,1555,818,21295,54,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/OWqjcZ8rx1"
"142","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida clearwater s hnk47 high levels red tide detected hillsborough pasco counties","1410662692776513541","163492512",FALSE,NA,"en","everyone","1410662692776513541",2021-07-01 18:12:49,"ClearwaterPatch",FALSE,"2010-07-06T15:17:30.000Z","Local news, alerts, events and more. We’re your source for all things Clearwater.","Clearwater Patch",FALSE,"https://pbs.twimg.com/profile_images/940278759386574848/6zlHtg0E_normal.jpg",NA,"Clearwater, FL","https://t.co/YoeVvbiJTi",0,0,0,0,0,1795,946,24887,51,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/I4oD5cqybv"
"143","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida safetyharbor s hnk47 high levels red tide detected hillsborough pasco counties","1410662692701065226","163515782",FALSE,NA,"en","everyone","1410662692701065226",2021-07-01 18:12:49,"SHarborPatch",FALSE,"2010-07-06T16:26:57.000Z","Local news, alerts, events and more. We’re your source for all things Safety Harbor.","Safety Harbor Patch",FALSE,"https://pbs.twimg.com/profile_images/940313797348114432/E26fz6U6_normal.jpg",NA,"Safety Harbor, FL","https://t.co/fXc19U6qxp",0,0,0,0,0,537,25,18365,11,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/O67iW5KyGZ"
"144","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida eastlake s hnk47 high levels red tide detected hillsborough pasco counties","1410662692487106562","163497077",FALSE,NA,"en","everyone","1410662692487106562",2021-07-01 18:12:49,"EastLakePatch",FALSE,"2010-07-06T15:30:47.000Z","Local news, alerts, events and more. We’re your source for all things East Lake.","East Lake Patch",FALSE,"https://pbs.twimg.com/profile_images/940289768851509248/dCgRtv0J_normal.jpg",NA,"East Lake, FL","https://t.co/r7mUNF9ZeZ",0,0,0,0,0,152,38,16699,10,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/M7EXoh4Xm5"
"145","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida lutz s hnk47 high levels red tide detected hillsborough pasco counties","1410663590059782146","750515792",FALSE,NA,"en","everyone","1410663590059782146",2021-07-01 18:16:23,"LutzFLPatch",FALSE,"2012-08-11T02:53:37.000Z","Local news, alerts, events and more. We’re your source for all things Lutz.","Lutz Patch",FALSE,"https://pbs.twimg.com/profile_images/940294556582473728/PCuHsWv3_normal.jpg",NA,"Lutz, FL","https://t.co/cGAYx259tg",0,0,0,0,0,625,296,17786,14,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/Fvc76P937J"
"146","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida carrollwood s hnk47 high levels red tide detected hillsborough pasco counties","1410663590026264578","163491769",FALSE,NA,"en","everyone","1410663590026264578",2021-07-01 18:16:23,"CwoodPatch",FALSE,"2010-07-06T15:15:30.000Z","Local news, alerts, events and more. We’re your source for all things Carrollwood and Northdale.","Carrollwood Patch",FALSE,"https://pbs.twimg.com/profile_images/940278530021003264/Dinv_2_n_normal.jpg",NA,"Carrollwood, FL","https://t.co/oaGbvIp1C8",0,0,0,0,0,783,645,22122,30,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/CkKkwaVAmD"
"147","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida pinellasbeaches s hnk47 high levels red tide detected hillsborough pasco counties","1410663937323024385","163514851",FALSE,NA,"en","everyone","1410663937323024385",2021-07-01 18:17:46,"PinellasPatch",FALSE,"2010-07-06T16:24:18.000Z","Local news, alerts, events and more. We're your source for all things Pinellas.","Pinellas Patch",FALSE,"https://pbs.twimg.com/profile_images/974301343379742720/SdlNZLWh_normal.jpg",NA,"Pinellas Park, FL","https://t.co/MFlN6JYAKa",0,0,0,0,0,370,71,10664,22,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/wt6SgRrswH"
"148","Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay . https   twitter com abcactionnews status 1410508472555278338","1410718029902663680","807410845026283520",FALSE,NA,"en","everyone","1410718029902663680",2021-07-01 21:52:42,"realBLOTUS",FALSE,"2016-12-10T02:25:21.000Z","I burn🔥🤥 lies like #TrumpusCorruptus et al. burn🔥 facts. I VOTE! I'm for a Clean Environment, Fairness, True Equality, Healthcare, Gun Control, & TRUTH!","Real Bird🐦Lover❤ of the US",FALSE,"https://pbs.twimg.com/profile_images/1384664334647894022/tL1zjH9y_normal.jpg","1076386037147029504","United States",NA,1,0,1,0,0,371,1302,16958,1,NA,"Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay https://t.co/PZohBoOkLu"
"149","High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties","1410904862251008006","534263140",FALSE,NA,"en","everyone","1410904862251008006",2021-07-02 10:15:07,"FloridaIssues",FALSE,"2012-03-23T12:49:26.000Z","","Florida Issues",FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",NA,NA,NA,3,0,1,0,0,1024,11,135873,38,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts"
"150","red tide at anclote key - The Hull Truth - Boating and Fishing Forum -  #GoogleAlerts. https   www thehulltruth com florida georgia 1171633 red tide anclote key html","1410909891498287107","534263140",FALSE,NA,"en","everyone","1410909891498287107",2021-07-02 10:35:06,"FloridaIssues",FALSE,"2012-03-23T12:49:26.000Z","","Florida Issues",FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",NA,NA,NA,1,0,0,0,0,1024,11,135873,38,NA,"red tide at anclote key - The Hull Truth - Boating and Fishing Forum - https://t.co/Gi3mbfHSk9 #GoogleAlerts"
"151","RT @FloridaIssues: red tide at anclote key - The Hull Truth - Boating and Fishing Forum - https://t.co/Gi3mbfHSk9 #GoogleAlerts","1410969414376304643","2414913756",FALSE,NA,"en","everyone","1410969414376304643",2021-07-02 14:31:37,"LeChatNoire4",FALSE,"2014-03-27T21:29:48.000Z","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Le Chat Biden Democrat",FALSE,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","1222268511134896129","Florida",NA,1,0,0,0,0,14256,13683,1102959,336,NA,"red tide at anclote key - The Hull Truth - Boating and Fishing Forum - https://t.co/Gi3mbfHSk9 #GoogleAlerts"
"152","RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts","1410969839666073601","2414913756",FALSE,NA,"en","everyone","1410969839666073601",2021-07-02 14:33:18,"LeChatNoire4",FALSE,"2014-03-27T21:29:48.000Z","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Le Chat Biden Democrat",FALSE,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","1222268511134896129","Florida",NA,3,0,0,0,0,14256,13683,1102959,336,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts"
"153","RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts","1410971416602808327","1628164556",FALSE,NA,"en","everyone","1410971416602808327",2021-07-02 14:39:34,"LeannaPearce",FALSE,"2013-07-28T15:48:30.000Z","I am happiest when I serve the social good. I 💘 community spirit and activism.

At times it is important to not be part of the group think (thx mom)","Human Power 🗣🗳",FALSE,"https://pbs.twimg.com/profile_images/869504373063340032/2e8IfLXP_normal.jpg","987656228418605056","North Florida","https://t.co/6iXFmHgir9",3,0,0,0,0,1368,1303,37563,7,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts"
"154","RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts","1410972782280777729","821873849176358912",FALSE,NA,"en","everyone","1410972782280777729",2021-07-02 14:45:00,"KathyHoldshope",FALSE,"2017-01-19T00:16:10.000Z","#RESIST #KEEPKRATOMLEGAL #WATERISLIFE #FreeRealityWinner
☮️","Kathy Huffman☮️💙",FALSE,"https://pbs.twimg.com/profile_images/927213044211568641/AuOBUcgC_normal.jpg",NA,NA,NA,3,0,0,0,0,11219,11571,356136,9,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts"
"155","Red Tide continues to take its toll on Tampa Bay waters - including those along St. Petersburg’s downtown. The latest from @wusf . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties","1411110319884275716","390281832",FALSE,NA,"en","everyone","1411110319884275716",2021-07-02 23:51:32,"MaryShedden",TRUE,"2011-10-13T18:55:53.000Z","News Director @NPR affiliate @WUSF, former @HealthNewsFL editor, @TBO.com, @TheAlligator, @UFJSchool Alum. She/Her","Mary Shedden",FALSE,"https://pbs.twimg.com/profile_images/895965480438996994/72cmaIZw_normal.jpg",NA,"Tampa, Florida","https://t.co/rAtiHyApXZ",0,0,0,0,0,2942,2932,9805,163,NA,"Red Tide continues to take its toll on Tampa Bay waters - including those along St. Petersburg’s downtown. The latest from @wusf https://t.co/hUHDpKvGZq"
"156","Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties -  #GoogleAlerts. https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties","1411314705818439686","534263140",FALSE,NA,"en","everyone","1411314705818439686",2021-07-03 13:23:41,"FloridaIssues",FALSE,"2012-03-23T12:49:26.000Z","","Florida Issues",FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",NA,NA,NA,2,0,1,0,0,1024,11,135873,38,NA,"Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts"
"157","The worst of the Red Tide outbreaks in the Tampa Bay area are Tampa Bay itself, which has left scores of dead fish along the St. Petersburg &amp; Tampa waterfronts, &amp; the southwest coast of Pasco County, including Anclote Key: . https   tampabaytimes fl newsmemory com","1411316404490493955","2392884301",FALSE,NA,"en","everyone","1411316404490493955",2021-07-03 13:30:26,"Colleen_ham1",FALSE,"2014-03-16T15:23:34.000Z","8 Time Emmy Award-Winning Producer/Director/Writer. Documentaries. Spent decades as a TV News reporter, producer, executive producer.","Colleen Hamilton",FALSE,"https://pbs.twimg.com/profile_images/810110635698569216/Bmb1iErT_normal.jpg","716077324786135040","Clearwater, FL",NA,0,0,0,0,0,2246,3252,105554,76,NA,"The worst of the Red Tide outbreaks in the Tampa Bay area are Tampa Bay itself, which has left scores of dead fish along the St. Petersburg &amp; Tampa waterfronts, &amp; the southwest coast of Pasco County, including Anclote Key: https://t.co/Wt2fDptDdn"
"158","RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts","1411340660192460804","2414913756",FALSE,NA,"en","everyone","1411340660192460804",2021-07-03 15:06:49,"LeChatNoire4",FALSE,"2014-03-27T21:29:48.000Z","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Le Chat Biden Democrat",FALSE,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","1222268511134896129","Florida",NA,2,0,0,0,0,14256,13683,1102959,336,NA,"Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts"
"159","RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts","1411341791996092425","2392884301",FALSE,NA,"en","everyone","1411341791996092425",2021-07-03 15:11:19,"Colleen_ham1",FALSE,"2014-03-16T15:23:34.000Z","8 Time Emmy Award-Winning Producer/Director/Writer. Documentaries. Spent decades as a TV News reporter, producer, executive producer.","Colleen Hamilton",FALSE,"https://pbs.twimg.com/profile_images/810110635698569216/Bmb1iErT_normal.jpg","716077324786135040","Clearwater, FL",NA,2,0,0,0,0,2246,3252,105554,76,NA,"Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts"
"160","RT @realBLOTUS: Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; th…","1411634322373758976","3573480976",FALSE,NA,"en","everyone","1411634322373758976",2021-07-04 10:33:44,"ViolaLeeBluz",FALSE,"2015-09-07T04:50:28.000Z","That’s QUEEN C*NT, to you!!👑💅🏻😌 Get your D cups in a twist, leech!!😂 While Moley Danny DeVito Penguin melts more face off instead of waist😂☕️","★👑𝔏𝔦𝔱𝔱𝔩𝔓𝔦𝔵𝔦👑★💫🔮💀⚡️⭕️",FALSE,"https://pbs.twimg.com/profile_images/1318752932716777474/a9n7TRqQ_normal.jpg","1449628393255981056","SOHAPPYurSOJEALOUSInAnAtticLol","https://t.co/UPHHNPXWpj",1,0,0,0,0,372,2438,49466,24,NA,"Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay https://t.co/PZohBoOkLu"
"161","Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties","1411675130078666761","1397884398809255936",FALSE,NA,"en","everyone","1411675130078666761",2021-07-04 13:15:53,"Stunned95005444",FALSE,"2021-05-27T11:56:47.000Z","Detecting the corruption abducting Florida...no dm please..","Stunned",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","1429461640932728836",NA,NA,0,0,0,0,0,1380,4876,48033,3,NA,"Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties https://t.co/MFcjJ6YtfM"
"162",". https   www google com amp s patch com florida southtampa amp 29652631 high levels of red tide detected in hillsborough pasco counties","1411676123042402311","1397884398809255936",FALSE,NA,"zxx","everyone","1411676123042402311",2021-07-04 13:19:50,"Stunned95005444",FALSE,"2021-05-27T11:56:47.000Z","Detecting the corruption abducting Florida...no dm please..","Stunned",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","1429461640932728836",NA,NA,1,0,0,0,0,1380,4876,48033,3,NA,"https://t.co/qKsqPlPvHZ"
"163","Attention: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties","1411676549166809088","1397884398809255936",FALSE,NA,"en","everyone","1411676549166809088",2021-07-04 13:21:31,"Stunned95005444",FALSE,"2021-05-27T11:56:47.000Z","Detecting the corruption abducting Florida...no dm please..","Stunned",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","1429461640932728836",NA,NA,1,0,0,0,0,1380,4876,48033,3,NA,"Attention: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties https://t.co/MFcjJ6YtfM"
"164","RT @Stunned95005444: Attention: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties https://t.co/MFcjJ6YtfM","1411682301688299525","1397884398809255936",FALSE,NA,"en","everyone","1411682301688299525",2021-07-04 13:44:23,"Stunned95005444",FALSE,"2021-05-27T11:56:47.000Z","Detecting the corruption abducting Florida...no dm please..","Stunned",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","1429461640932728836",NA,NA,1,0,0,0,0,1380,4876,48033,3,NA,"Attention: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties https://t.co/MFcjJ6YtfM"
"165","RT @Stunned95005444: https://t.co/qKsqPlPvHZ","1411682364607115265","1397884398809255936",FALSE,NA,"zxx","everyone","1411682364607115265",2021-07-04 13:44:38,"Stunned95005444",FALSE,"2021-05-27T11:56:47.000Z","Detecting the corruption abducting Florida...no dm please..","Stunned",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","1429461640932728836",NA,NA,1,0,0,0,0,1380,4876,48033,3,NA,"https://t.co/qKsqPlPvHZ"
"166","Be aware when traveling!  Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties","1411684413407219713","1397884398809255936",FALSE,NA,"en","everyone","1411684413407219713",2021-07-04 13:52:46,"Stunned95005444",FALSE,"2021-05-27T11:56:47.000Z","Detecting the corruption abducting Florida...no dm please..","Stunned",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","1429461640932728836",NA,NA,0,0,0,0,0,1380,4876,48033,3,NA,"Be aware when traveling!  Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties https://t.co/MFcjJ6YtfM"
"167","Florida slammed with Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties","1411684982335184901","1397884398809255936",FALSE,NA,"en","everyone","1411684982335184901",2021-07-04 13:55:02,"Stunned95005444",FALSE,"2021-05-27T11:56:47.000Z","Detecting the corruption abducting Florida...no dm please..","Stunned",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","1429461640932728836",NA,NA,0,0,0,0,0,1380,4876,48033,3,NA,"Florida slammed with Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties https://t.co/MFcjJ6YtfM"
