"","text","author_id","reply_settings","created_at.x","id","possibly_sensitive","conversation_id","lang","in_reply_to_user_id","location","verified","profile_image_url","username","name","protected","description","url","created_at.y","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"71","RT @WFLA: Toxic blue-green algae found at Maximo Park in St. Petersburg https://t.co/P42WfUj9fA https://t.co/YjFXKxUt8u","1093263310236123144","everyone",2022-07-08 18:02:13,"1545468309478547457",FALSE,"1545468309478547457","en",NA,NA,FALSE,"https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg","barely_a_spec","barely a spec 🏳️‍🌈",FALSE,"lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her",NA,"2019-02-06T21:40:59.000Z","1594770329456582656",3,0,0,0,0,701,970,91108,5,NA,"Toxic blue-green algae found at Maximo Park in St. Petersburg https://t.co/P42WfUj9fA https://t.co/YjFXKxUt8u"
"72","What's in the news! Health department warns of blue-green algae bloom at Maximo Park in St. Pete .......EXP Realty at 813-694-4110  . http   www TeamZre com. https   www wtsp com article news local pinellascounty blue green algae 67 076bde2a 0871 4a3f 8148 4e939b4ae425","823733378","everyone",2022-07-08 18:11:11,"1545470568287313922",FALSE,"1545470568287313922","en",NA,"Tampa Florida",FALSE,"https://pbs.twimg.com/profile_images/1618359243526086662/XzCMxcRG_normal.jpg","RealtyTampa","Tampa Real Estate",FALSE,"Realtors, Covering all of Tampa Bay","https://t.co/1GyW5oso7X","2012-09-14T18:14:31.000Z",NA,0,0,0,0,0,9,1,4161,0,NA,"What's in the news! Health department warns of blue-green algae bloom at Maximo Park in St. Pete .......EXP Realty at 813-694-4110 https://t.co/exM9PbEp55 https://t.co/Y4hVgX8JWL"
"73","Health department warns of blue-green algae bloom at Maximo Park in St. Pete  #10news #news #wtsp . https   www wtsp com article news local pinellascounty blue green algae 67 076bde2a 0871 4a3f 8148 4e939b4ae425. https   twitter com brandonpromo status 1545476087706030080 photo 1","85920748","everyone",2022-07-08 18:33:07,"1545476087706030080",FALSE,"1545476087706030080","en",NA,"St Petersburg, FL",FALSE,"https://pbs.twimg.com/profile_images/1133096328551120897/YBSjN_o4_normal.jpg","brandonpromo","Brandon Thompson",FALSE,"@machineshopbarber - Owner & GM @fellowship_brand - Co-Ownership  /G\ Mental Health 🙏🏻         APlaceForMyHead Podcast - Host","https://t.co/Soz1m0CuGm","2009-10-28T21:45:10.000Z","1164607409429594112",0,0,0,0,0,4459,1809,88920,264,NA,"Health department warns of blue-green algae bloom at Maximo Park in St. Pete https://t.co/Do90cvBsB3 #10news #news #wtsp https://t.co/YwYjy5zIM0"
"74","We have issued a warning for blue-green algae in Maximo Park in St. Petersburg. Read the details here:   . https   pinellas floridahealth gov newsroom 2022 07 blue green algae maximo park 7 7 22 html. https   twitter com HealthyPinellas status 1545483829531611136 photo 1","753313515134476292","everyone",2022-07-08 19:03:53,"1545483829531611136",FALSE,"1545483829531611136","en",NA,"St Petersburg, FL",FALSE,"https://pbs.twimg.com/profile_images/1239528273954115584/zvltBjSI_normal.jpg","HealthyPinellas","FL Health Pinellas",FALSE,"The Florida Department of Health in Pinellas County works for you in the community.",NA,"2016-07-13T19:41:52.000Z","1597248950620524544",0,0,0,0,0,6691,915,14681,118,NA,"We have issued a warning for blue-green algae in Maximo Park in St. Petersburg. Read the details here:  https://t.co/9qTRjWkTaV https://t.co/nTL5XMCn3o"
"75","Officials warn visitors to stay out of water at St. Pete's Maximo Park due to toxic blue-green algae #algae . https   www cltampa com news officials warn visitors to stay out of water at st petes maximo park due to toxic blue green algae 13761679","1419475371897069573","everyone",2022-07-10 01:47:49,"1545947872524484609",FALSE,"1545947872524484609","en",NA,"Paoli, Pa",FALSE,"https://pbs.twimg.com/profile_images/1419476813529690115/_xQih6_2_normal.jpg","AlgaSci","AlgaSci",FALSE,"Combating Algae Blooms worldwide.","https://t.co/4OYWm2rRCN","2021-07-26T01:52:06.000Z",NA,0,0,0,0,0,56,35,4851,0,NA,"Officials warn visitors to stay out of water at St. Pete's Maximo Park due to toxic blue-green algae #algae https://t.co/SPDc0fSWn5"
"76","Toxic blue-green algae found at Maximo Park in St. Petersburg #algae . https   www wfla com news pinellas county toxic blue green algae found at maximo park in st petersburg","1419475371897069573","everyone",2022-07-10 01:48:00,"1545947918791761921",FALSE,"1545947918791761921","en",NA,"Paoli, Pa",FALSE,"https://pbs.twimg.com/profile_images/1419476813529690115/_xQih6_2_normal.jpg","AlgaSci","AlgaSci",FALSE,"Combating Algae Blooms worldwide.","https://t.co/4OYWm2rRCN","2021-07-26T01:52:06.000Z",NA,0,0,0,0,0,56,35,4851,0,NA,"Toxic blue-green algae found at Maximo Park in St. Petersburg #algae https://t.co/tVoBt8zrd3"
"77","“Health officials are asking the public to stay out of the water at Maximo Park in St. Petersburg after samples show the presence of toxic blue-green algae.” 💦🫧

. https   www cltampa com news officials warn visitors to stay out of water at st petes maximo park due to toxic blue green algae 13761679","1674150607","everyone",2022-07-10 04:10:32,"1545983788609568769",FALSE,"1545983788609568769","en",NA,"Making Democracy Work®",FALSE,"https://pbs.twimg.com/profile_images/482078583200829440/lhrx0W_n_normal.jpeg","LWVSPA","LWV St. Petersburg Area",FALSE,"The League of Women Voters is a nonpartisan political organization  encouraging informed and active participation in government. We are in St. Petersburg, FL.","https://t.co/HBoeh3D3ch","2013-08-15T21:41:57.000Z",NA,1,0,1,0,0,872,666,5717,28,NA,"“Health officials are asking the public to stay out of the water at Maximo Park in St. Petersburg after samples show the presence of toxic blue-green algae.” 💦🫧

https://t.co/l2Nebs1ApS"
"78","RT @LWVSPA: “Health officials are asking the public to stay out of the water at Maximo Park in St. Petersburg after samples show the presen…","75912955","everyone",2022-07-10 11:07:36,"1546088743483985921",FALSE,"1546088743483985921","en",NA,"St. Petersburg, FL",FALSE,"https://pbs.twimg.com/profile_images/462571183179710464/133Q7Srk_normal.jpeg","CarolineCalcote","Caroline Calcote",FALSE,"Living it up in beautiful St. Pete, FL - I hate FL but I ❤️ St. Pete. I’m a 53 y.o. vaxxed liberal, retired lawyer, sub-par wife & mother, anti-religion atheist",NA,"2009-09-21T00:20:34.000Z","1612514968670273541",1,0,0,0,0,1406,488,32147,74,NA,"“Health officials are asking the public to stay out of the water at Maximo Park in St. Petersburg after samples show the presence of toxic blue-green algae.” 💦🫧

https://t.co/l2Nebs1ApS"
"79"," #PoopBeaches #DeathSantis #DeSantisDestroysFlorida #DeSantisDonorsFirst. https   www newsbreakapp com n 0h844iq5","995300495861342208","everyone",2022-08-07 13:56:21,"1556278072248238080",FALSE,"1556278072248238080","qme",NA,"Florida ",FALSE,"https://pbs.twimg.com/profile_images/995302117152731141/0pawsv3x_normal.jpg","Bdelta67","mistyBlue67",FALSE,"Art 🖌photography 📷music 🎶geophysics🪐💙💙🌊💙🌊💙🌊💙#Water",NA,"2018-05-12T13:51:44.000Z","1592681794402680833",0,1,0,0,0,3397,3411,26800,6,NA,"https://t.co/UolVQBZUv0 #PoopBeaches #DeathSantis #DeSantisDestroysFlorida #DeSantisDonorsFirst"
"80","https://t.co/8YoO5ibi2H","995300495861342208","everyone",2022-08-07 13:57:30,"1556278362934415360",FALSE,"1556278072248238080","zxx","995300495861342208","Florida ",FALSE,"https://pbs.twimg.com/profile_images/995302117152731141/0pawsv3x_normal.jpg","Bdelta67","mistyBlue67",FALSE,"Art 🖌photography 📷music 🎶geophysics🪐💙💙🌊💙🌊💙🌊💙#Water",NA,"2018-05-12T13:51:44.000Z","1592681794402680833",0,0,0,0,0,3397,3411,26800,6,NA,NA
"81","A blue-green algae bloom was found at Maximo Park in St. Petersburg, the Florida Department of Health said. . https   patch com florida stpete blue green algae bloom found maximo park st pete fdoh","163513317","everyone",2022-08-08 21:22:42,"1556752786699833350",FALSE,"1556752786699833350","en",NA,"St Petersburg, FL",FALSE,"https://pbs.twimg.com/profile_images/940321547813732352/nDyLFZAZ_normal.jpg","StPetePatch","St. Pete Patch",FALSE,"Local news, alerts, events and more. We’re your source for all things St. Pete.","https://t.co/0e12lxR1De","2010-07-06T16:19:36.000Z",NA,0,0,0,0,0,1345,678,21064,60,NA,"A blue-green algae bloom was found at Maximo Park in St. Petersburg, the Florida Department of Health said. https://t.co/MVFycgF22s"
"82","Blue-Green Algae Bloom Found At Maximo Park In St. Pete: FDOH - Patch -  #GoogleAlerts. https   patch com florida stpete blue green algae bloom found maximo park st pete fdoh","534263140","everyone",2022-08-09 12:01:32,"1556973953385627648",FALSE,"1556973953385627648","en",NA,NA,FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg","FloridaIssues","Florida Issues",FALSE,"",NA,"2012-03-23T12:49:26.000Z",NA,0,0,0,0,0,1024,11,135873,38,NA,"Blue-Green Algae Bloom Found At Maximo Park In St. Pete: FDOH - Patch - https://t.co/0UUFTy8104 #GoogleAlerts"
"83","HABs.... https   thegabber com blue green algae alert in st petersburg tampa bay","18561980","everyone",2022-08-10 01:03:45,"1557170806165278720",FALSE,"1557170806165278720","es",NA,"Florida",FALSE,"https://pbs.twimg.com/profile_images/1307417042585296898/hKIN5WcN_normal.jpg","nano_riley","Nano Riley.",FALSE,"Environmental Journalist, Educator
Author: Florida's Farmworkers in the 21st C
Prior Tampa Bay Times, NY Post. 
 Mem. Society of Environmental Journalists",NA,"2009-01-02T20:38:42.000Z","1448655716588277771",0,0,0,0,0,53,0,583,2,NA,"HABs...https://t.co/zEbKXwMCj0"
"84","Blue-Green Algae Alert in St. Petersburg, Tampa Bay - The Gabber Newspaper #algae . https   thegabber com blue green algae alert in st petersburg tampa bay","1419475371897069573","everyone",2022-08-10 14:37:16,"1557375531720531969",FALSE,"1557375531720531969","en",NA,"Paoli, Pa",FALSE,"https://pbs.twimg.com/profile_images/1419476813529690115/_xQih6_2_normal.jpg","AlgaSci","AlgaSci",FALSE,"Combating Algae Blooms worldwide.","https://t.co/4OYWm2rRCN","2021-07-26T01:52:06.000Z",NA,0,0,0,0,0,56,35,4851,0,NA,"Blue-Green Algae Alert in St. Petersburg, Tampa Bay - The Gabber Newspaper #algae https://t.co/IlOby3Io0X"
