"","text","lang","possibly_sensitive","author_id","reply_settings","created_at.x","conversation_id","id","in_reply_to_user_id","profile_image_url","verified","location","url","protected","username","description","created_at.y","name","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"33","@bankingoffgreen @Emilinalala @RyanMaue I'm glad you're sure. from the article itself it says the blue-green algae is not affecting that Coast. I think it's the Saharan dust makes a lot more sense seeing how even the Pirates reported red tide in Tampa Bay Way Way Back in the Day  before lake O dike and the fertilizer. ","en",FALSE,"1287238424","everyone",2018-08-15 04:48:53,"1029564572536131584","1029590727704100864","2411960605","https://pbs.twimg.com/profile_images/1593423609967566848/-VMxqEK__normal.jpg",FALSE,"Fla",NA,FALSE,"PelotaDawg","""Fires will be kindled to testify that two and two make four. Swords will be drawn to prove that leaves are green in summer
Question Everything
#PelotariForever","2013-03-21T23:32:36.000Z","Michel","1565029336968749056",0,2,0,0,0,566,1656,31969,21,NA,"@bankingoffgreen @Emilinalala @RyanMaue I'm glad you're sure. from the article itself it says the blue-green algae is not affecting that Coast. I think it's the Saharan dust makes a lot more sense seeing how even the Pirates reported red tide in Tampa Bay Way Way Back in the Day  before lake O dike and the fertilizer"
"34","@clements_mattie Hi, Mattison! Our tours on Tampa Bay continue to operate on a normal schedule &amp; we're still experiencing some of our best sightings of dolphins in the Bay. However, our Aquarium stands ready to help animal victims of red tide effects. Learn more here: . https   www flaquarium org blog posts the florida aquarium prepared to assist impacted animals as red tide and blue green algae bloom move","en",FALSE,"17217414","everyone",2018-08-20 20:12:33,"1031128665118175232","1031635116207099904","2737802709","https://pbs.twimg.com/profile_images/1000015969492783104/GrUY8q9D_normal.jpg",TRUE,"Tampa, Florida","https://t.co/SyoH4RK0Vs",FALSE,"floridaaquarium","Entertaining, educating & inspiring proper stewardship of the natural environment! Share in our vision to protect & restore our blue planet. 🌎#FloridaAquarium","2008-11-06T19:33:14.000Z","The Florida Aquarium",NA,0,0,0,0,0,37379,520,15765,867,NA,"@clements_mattie Hi, Mattison! Our tours on Tampa Bay continue to operate on a normal schedule &amp; we're still experiencing some of our best sightings of dolphins in the Bay. However, our Aquarium stands ready to help animal victims of red tide effects. Learn more here: https://t.co/lFFRGLDn6L"
"35","What's worse? A dike break on Lake Okeechobee or an increasing blue-green algae bloom into local rivers? . http   www baynews9 com fl tampa news 2018 08 24 lake okeechobee discharges to st  lucie river to increase","en",FALSE,"17308428","everyone",2018-08-24 11:12:17,"1032948707006799873","1032948707006799873",NA,"https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,"Tampa Bay area","http://t.co/j3OZJEwDmE",FALSE,"BN9","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.","2008-11-11T12:03:53.000Z","Spectrum Bay News 9",NA,3,3,3,2,0,384393,446,145259,1754,NA,"What's worse? A dike break on Lake Okeechobee or an increasing blue-green algae bloom into local rivers? https://t.co/Vs3RcasH0O"
"36","RT @BN9: What's worse? A dike break on Lake Okeechobee or an increasing blue-green algae bloom into local rivers? https://t.co/Vs3RcasH0O","en",FALSE,"414897749","everyone",2018-08-24 11:20:41,"1032950819853946882","1032950819853946882",NA,"https://pbs.twimg.com/profile_images/1162403215012442112/Zfvn0veG_normal.jpg",FALSE,"Tampa",NA,FALSE,"mcbaby123","mother, sister, daughter, wife, friend, jogger","2011-11-17T16:45:36.000Z","Erika McDermott",NA,3,0,0,0,0,165,710,10819,6,NA,"What's worse? A dike break on Lake Okeechobee or an increasing blue-green algae bloom into local rivers? https://t.co/Vs3RcasH0O"
"37","@BN9 Why not south?    Oh yeah that’s right.","en",FALSE,"1857157704","everyone",2018-08-24 12:37:49,"1032948707006799873","1032970231315144704","17308428","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"Tampa, FL",NA,FALSE,"TampaFLPolitico","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","2013-09-12T11:58:10.000Z","Ranger Rick",NA,0,0,0,0,0,221,304,20927,1,NA,NA
"38","RT @BN9: What's worse? A dike break on Lake Okeechobee or an increasing blue-green algae bloom into local rivers? https://t.co/Vs3RcasH0O","en",FALSE,"3394901494","everyone",2018-08-24 12:57:00,"1032975058799669249","1032975058799669249",NA,"https://pbs.twimg.com/profile_images/626579541255946240/ZbIObv0-_normal.jpg",FALSE,NA,NA,FALSE,"marley1925","","2015-07-30T01:46:12.000Z","Marley",NA,3,0,0,0,0,69,189,41025,0,NA,"What's worse? A dike break on Lake Okeechobee or an increasing blue-green algae bloom into local rivers? https://t.co/Vs3RcasH0O"
"39","@BN9 https://t.co/pLkK4UEfSe","qme",FALSE,"494007964","everyone",2018-08-24 13:42:57,"1032948707006799873","1032986622487392257","17308428","https://pbs.twimg.com/profile_images/1495201503702888451/6qqSXBj1_normal.jpg",FALSE,NA,NA,FALSE,"theadamricketts","","2012-02-16T12:31:05.000Z","Adam Ricketts",NA,0,0,0,0,0,164,301,2209,8,NA,NA
"40","#CapeCoral #Sarasota #Tampa #TampaBay #Bluegreenalgae #Redtide #SaveourGulf #FloridaAlgaeCrisis . https   twitter com Frereop status 1034549025930792961","qht",FALSE,"4680097982","everyone",2018-08-28 22:44:39,"1034572497604227072","1034572497604227072",NA,"https://pbs.twimg.com/profile_images/1590376403165380610/6SSZ6SLa_normal.jpg",FALSE,"SW Florida",NA,FALSE,"JeanieB57","Lifelong Dem appalled by dysfunction and authoritarianism in our government, NO DMS please, Married with peewees & goldens, #RescueFosterAdopt #VoteBlue2022","2015-12-30T22:36:09.000Z","💙Jeanie By The Big Blue Sea🧜‍♀️",NA,0,0,0,0,0,7514,8261,32761,3,NA,"#CapeCoral #Sarasota #Tampa #TampaBay #Bluegreenalgae #Redtide #SaveourGulf #FloridaAlgaeCrisis https://t.co/XBK8C7A2YO"
"41","The #RedTide #BlueGreenAlgae #cyanobacteria keeps making it's way up north toward Tampa now. What a mess #Florida is in. #Rapture #Toxic18 #SWFL . https   www facebook com story php","en",FALSE,"78966892","everyone",2018-09-07 15:53:53,"1038093003292901377","1038093003292901377",NA,"https://pbs.twimg.com/profile_images/1771788661/JoK7571D_normal",FALSE,NA,"http://t.co/S1kXDbi72U",FALSE,"isaacfaded","","2009-10-01T18:11:26.000Z","Isaac Holeva",NA,0,0,0,0,0,1697,2874,20796,33,NA,"The #RedTide #BlueGreenAlgae #cyanobacteria keeps making it's way up north toward Tampa now. What a mess #Florida is in. #Rapture #Toxic18 #SWFL https://t.co/XEN0foRA1v"
"42","As blue-green algae has started to affect the Tampa Bay, please take precautions to protect your ocean-loving pups! . https   iheartdogs com blue green algae may be responsible for liver failure in florida dogs","en",FALSE,"202350730","everyone",2018-09-08 20:17:35,"1038521752270372865","1038521752270372865",NA,"https://pbs.twimg.com/profile_images/1144185409/PFW_Logo_normal.jpg",FALSE,"6155-B 18th St N, St Pete","http://t.co/jgEdVAFzNe",FALSE,"PetFoodStPete","","2010-10-13T21:19:10.000Z","Pet Food Warehouse",NA,1,0,1,0,0,59,5,791,1,NA,"As blue-green algae has started to affect the Tampa Bay, please take precautions to protect your ocean-loving pups! https://t.co/GDLMhAN8sT"
"43","RT @PetFoodStPete: As blue-green algae has started to affect the Tampa Bay, please take precautions to protect your ocean-loving pups! http…","en",FALSE,"1535031667","everyone",2018-09-12 00:11:39,"1039667822945812481","1039667822945812481",NA,"https://pbs.twimg.com/profile_images/1353551482629591041/bKX7_LDE_normal.jpg",FALSE,"Florida, USA","https://t.co/oz1KMyLdlh",FALSE,"TheNewBarker","A Florida lifestyle print magazine about dogs with information on where to stay, play, dine, shop & have fun with your dog. #TheNewBarker","2013-06-20T21:06:03.000Z","The New Barker",NA,1,0,0,0,0,2193,3446,32442,127,NA,"As blue-green algae has started to affect the Tampa Bay, please take precautions to protect your ocean-loving pups! https://t.co/GDLMhAN8sT"
"44","@PeterSchorschFL Nate Silver obviously hasn't calculated Rick Scott's popularity with Red Tide/Blue-green Algae figured in. Dead fish IN Tampa Bay, stinking up Channelside, is not going to help. Scott got boo'd in Orlando this morning. Two stops, two hostile crowds.. ","en",FALSE,"17340590","everyone",2018-09-19 14:22:02,"1042414610916225030","1042418543235686400","19828037","https://pbs.twimg.com/profile_images/1496950123259170822/irpah-GS_normal.jpg",FALSE,"Clermont, FL","https://t.co/evbIqUoWmQ",FALSE,"cindyscott54","Retired RACER & folk singer, LGBT, USN vet, Liberal, ex-film critic,  wife-Mom-Granny, Golden Retrievers, Border Reiver Scot descendant, weather & space geek.","2008-11-12T15:00:49.000Z","Cindy Scott 🏳️‍🌈🇺🇲🏴󠁧󠁢󠁳󠁣󠁴󠁿🦮⚓🎸🏎🎥","1019751005934817281",0,0,1,0,0,4030,4917,193291,195,NA,"@PeterSchorschFL Nate Silver obviously hasn't calculated Rick Scott's popularity with Red Tide/Blue-green Algae figured in. Dead fish IN Tampa Bay, stinking up Channelside, is not going to help. Scott got boo'd in Orlando this morning. Two stops, two hostile crowds."
"45","@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty. ","en",FALSE,"17367006","everyone",2018-10-23 02:01:36,"1054179436361383938","1054553394654994432","45876741","https://pbs.twimg.com/profile_images/1499384559183581188/CmXpNZHy_normal.jpg",FALSE,"Florida, USA",NA,FALSE,"Genie2","#VOTEBLUE Liberal follower of Christ. Time to clean up the Trump mess and Build Back Better for ALL Americans! #BidenHarris #BLM #EqualJustice","2008-11-13T15:40:22.000Z","Ellie W.","1591842334601199616",7,1,23,0,0,5839,5846,182316,109,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
"46","RT @Genie2: @obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide…","en",FALSE,"1130286925","everyone",2018-10-23 05:08:40,"1054600471749582849","1054600471749582849",NA,"https://pbs.twimg.com/profile_images/378800000835502986/86406cf02e4689d11f29a8da0f5c4899_normal.jpeg",FALSE,NA,NA,FALSE,"andigirlo","","2013-01-29T06:57:57.000Z","Andi Ondrea",NA,7,0,0,0,0,606,1166,37864,10,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
"47","RT @Genie2: @obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide…","en",FALSE,"17367006","everyone",2018-10-23 12:20:58,"1054709261316571136","1054709261316571136",NA,"https://pbs.twimg.com/profile_images/1499384559183581188/CmXpNZHy_normal.jpg",FALSE,"Florida, USA",NA,FALSE,"Genie2","#VOTEBLUE Liberal follower of Christ. Time to clean up the Trump mess and Build Back Better for ALL Americans! #BidenHarris #BLM #EqualJustice","2008-11-13T15:40:22.000Z","Ellie W.","1591842334601199616",7,0,0,0,0,5839,5846,182316,109,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
"48","RT @Genie2: @obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide…","en",FALSE,"288584040","everyone",2018-10-23 12:22:11,"1054709569744556033","1054709569744556033",NA,"https://pbs.twimg.com/profile_images/1298028868331167744/OBRDTnF4_normal.jpg",FALSE,NA,NA,FALSE,"Velvetwolf07","🧡🇺🇦🌻🇺🇸Dem.BidenHarris!Previously a Rep.for
Wa.State. Worked with Special Ed./Wa. State Caregiver/Getting out the vote!🌊🌊🌊
Registering /VoteBlue NoDM'S","2011-04-27T03:26:05.000Z","Velvetwolf ☮TheResistanceUnited","556996437985079296",7,0,0,0,0,16505,16881,156113,127,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
"49","RT @Genie2: @obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide…","en",FALSE,"2553558810","everyone",2018-10-23 12:22:26,"1054709633011605504","1054709633011605504",NA,"https://pbs.twimg.com/profile_images/761216792547188736/o0j7zzpD_normal.jpg",FALSE,"Northeastern Ohio",NA,FALSE,"milanpaurich","3 time SPJ-winning Critic; Y.S.U. Professor; Gourmand; Incurable Leftie; Culture Maven; #Biden2020; #JoeIsMyPresident; #GoBlue.","2014-06-08T00:44:44.000Z","Milan Paurich",NA,7,0,0,0,0,4019,3931,182740,53,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
"50","RT @Genie2: @obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide…","en",FALSE,"966471109011963904","everyone",2018-10-23 12:29:14,"1054711341267718144","1054711341267718144",NA,"https://pbs.twimg.com/profile_images/1394723533926899713/iuNRARL0_normal.jpg",FALSE,"God’s country - Canada",NA,FALSE,"Macinca19","🇨🇦Husband to @MacinCh19 / father. Fought windmills forever can’t stop.”Do good things” daily! Soaring on eagle’s wings! #JusticeIsComing #BlueCrew","2018-02-22T00:34:03.000Z","Macinca19","1505323686781411331",7,0,0,0,0,14796,14798,80973,5,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
"51","RT @Genie2: @obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide…","en",FALSE,"4826677880","everyone",2018-10-23 12:38:12,"1054713600625958913","1054713600625958913",NA,"https://pbs.twimg.com/profile_images/1572184734247325696/cd4cYkeX_normal.jpg",FALSE,"Boise, Idaho, USA",NA,FALSE,"BarbB0925","#RESIST 💦#VoteBlueIn2022💦
 ***CLIMATE CHANGE IS REAL***
 🥵🥶🤯 Do Something about it NOW🥺🥺It's 1 minute to midnight SMH 🤨😰💔
No DMs please.","2016-01-28T18:41:41.000Z","Barbara B","984430093962362880",7,0,0,0,0,5424,5716,369349,38,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
"52","RT @Genie2: @obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide…","en",FALSE,"20926378","everyone",2018-10-23 12:53:22,"1054717416104697857","1054717416104697857",NA,"https://pbs.twimg.com/profile_images/960738257632931841/Iem-6iWA_normal.jpg",FALSE,"St. Petersburg, Florida","https://t.co/Zg4uvrFk5y",FALSE,"monahawkins99","Native Floridian and fisherman's daughter. #TheGoldenRule #ProgressiveDem 🌹🌊🌎 I do not respond to direct messages. 🐳 https://t.co/Pg55b13pf0","2009-02-15T18:26:22.000Z","Mona Agent 99 🇺🇸🤝🇺🇦","1615754456666365953",7,0,0,0,0,1116,1578,8838,8,NA,"@obliviax23 @CNN Florida’s biggest disaster has been the 20 years of republican rule. It’s gotten us blue-green algae, red tide, increased gun deaths, and an ignorant governor who won’t acknowledge or prepare for climate change! #HillsboroughCounty"
