"","text","lang","author_id","possibly_sensitive","in_reply_to_user_id","id","conversation_id","reply_settings","created_at.x","username","created_at.y","protected","description","verified","location","profile_image_url","name","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"87","2019 Red Tide Summit at Sheraton Sand Key...hoping for some positive information &amp; change to deal with this horrible situation! Longest red tide in history… https://t.co/yibYyH43xT","en","3263398385",TRUE,NA,"1111391887347408898","1111391887347408898","everyone",2019-03-28 22:17:29,"BeachParadiseHm","2015-05-16T20:14:28.000Z",FALSE,"Realtor Denise Mohr McLean with a much better brokerage Future Home Realty Inc https://t.co/4zZkbXUpsO",FALSE,"St Pete Beach, FL","https://pbs.twimg.com/profile_images/723488742569312256/Pm_9MNQe_normal.jpg","Beach Paradise Homes",NA,"https://t.co/i5X7VVQwXB","01c8a3ac38cc8902",0,0,0,0,0,53,127,863,9
"88","@TonyOrtega94 You mean it took 6 idiots to kill one endangered animal?these are the same kind of  rednecks that are in Florida destroying the environment with overdevelopment.stealing property.and building golf courses that pollute our waterways and contribute to red tide propblems.","en","804193158330544128",FALSE,"837570356","1115069385624961024","1115049394565468160","everyone",2019-04-08 01:50:33,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"89","@lizzo @SheWhoShrieks This is what causes red tide and kills all the marinelife","en","804193158330544128",FALSE,"323417384","1117042259986456578","1116870616626319362","everyone",2019-04-13 12:30:03,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"90","@Helenhs Floriduh with Governor DeTrump, Red Tide Rick and Marco Rubbles. We need to take back the Sunshine state from 🦊 zombies","en","838439250249023489",FALSE,"17490707","1157670175149363202","1157655252662927365","everyone",2019-08-03 15:10:52,"rhaton13","2017-03-05T17:21:09.000Z",FALSE,"Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg","Salt Water Hippie",NA,NA,"e54569d90c7032c0",0,0,1,0,0,3530,4877,53436,4
"91","@craigtimes @DavidFleshler And more red tide","en","804193158330544128",FALSE,"62575859","1158211573992841217","1158129539907764224","everyone",2019-08-05 03:02:12,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"92","@CraigCo62 Wont effect Red Tide Rick. He stole plenty of Medicare money and now he's  on Putins payroll","en","838439250249023489",FALSE,"1721163391","1161247373038936070","1160979899508809728","everyone",2019-08-13 12:05:23,"rhaton13","2017-03-05T17:21:09.000Z",FALSE,"Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg","Salt Water Hippie",NA,NA,"e54569d90c7032c0",0,0,0,0,0,3530,4877,53436,4
"93","@craigtimes Golf courses are the biggest polluters of water ways lakes , waterways and contribute to the red tide . they are no good.","en","804193158330544128",FALSE,"62575859","1162165815992561665","1162030256066355200","everyone",2019-08-16 00:54:57,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"94","@SenRickScott @realDonaldTrump @netanyahu Retire Red Tide Rick. Dont you have some older persons hath care money to steal?","en","838439250249023489",FALSE,"131546062","1162356984101969921","1162105590937772032","everyone",2019-08-16 13:34:35,"rhaton13","2017-03-05T17:21:09.000Z",FALSE,"Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg","Salt Water Hippie",NA,NA,"e54569d90c7032c0",0,0,0,0,0,3530,4877,53436,4
"95","@DearAuntCrabby Red Tide Rick has been for sale for years. No morals whatsoever","en","838439250249023489",FALSE,"1216789842","1168548511891238918","1168488684770996225","everyone",2019-09-02 15:37:30,"rhaton13","2017-03-05T17:21:09.000Z",FALSE,"Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg","Salt Water Hippie",NA,NA,"e54569d90c7032c0",0,0,0,0,0,3530,4877,53436,4
"96","@BlueDem1 @AndyOstroy @realDonaldTrump @RepRatcliffe Yes it is. I have only been here almost 7 years. I came from California. The red tide is back once again. Very sad. ☹️","en","1091690602675224576",FALSE,"517603815","1195132429582979072","1194946652223746048","everyone",2019-11-15 00:12:30,"Flygirlinpie","2019-02-02T13:31:37.000Z",FALSE,"A flight attendant, party planner,  a Democrat and I love to travel. #VoteBlue2020",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1331699246228262913/u7j9dIqw_normal.jpg","Lynette Roberts",NA,NA,"700eeb799fa55a4b",0,1,0,0,0,232,417,6957,0
"97","@newhau5 @ewarren She’s going to tell us how to save the planet, yet policies she supports have led to places in CA looking like a 3rd world country. 

Lastly it’s over fertilization and associated runoff that causes red tide. (I live in FL), not fossil fuels.","en","471522983",FALSE,"946870682","1195138520165339137","1195132875919765504","everyone",2019-11-15 00:36:42,"TomDavide","2012-01-22T23:57:33.000Z",FALSE,"🗣Husband/father of 3 daughters/Int’l Businessman/Love the Sea & Sailing",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1271177554205069329/8NCxK2FL_normal.jpg","Tom",NA,NA,"4ad609c5e10fc033",0,3,2,0,0,136,887,5663,2
"98","@rhyan_henson Where is he..trust me its not packed....businesses are failing no one in them..but we did have over 80 degrees after 2 weeks of cold ..good thing there is an entire gulf to breathe/red tide made everyone sick w/ respiratory sickness last year ppl died no report? No cure..no help","en","956575510636716032",FALSE,"2364686432","1240822889764605954","1240437184399839234","everyone",2020-03-20 02:10:04,"open4bizFL","2018-01-25T17:12:28.000Z",FALSE,"Commercial Real Estate Director Century 21 Coastal Alliance Florida 》Business| Investment | Commercial 🌇🌴⛵️🌅",FALSE,"Clearwater Beach, FL","https://pbs.twimg.com/profile_images/1034522462652907526/Q5aHKV6p_normal.jpg","RealEstateRocks","1242091477259268098","https://t.co/VOPsWEuhL8","700eeb799fa55a4b",0,0,0,0,0,222,771,731,0
"99","@TheRickWilson @thedailybeast And @GovRonDeSantis will cause more #economic #destruction  #economicdamage than #redtide - history will record it as #desantistide - the #tourists are afraid for their #lives - and this isn't a @WaltDisneyWorld  ride!","en","38749592",FALSE,"19084896","1252031005965377537","1251989310632534016","everyone",2020-04-20 00:27:08,"catalystsheila","2009-05-08T23:45:32.000Z",FALSE,"Catalyst Tampa Bay:  Ideas - Inspiration - Impact!  Working to better the world and the bottom line.",FALSE,"CatalystGetsResults.com","https://pbs.twimg.com/profile_images/1359719179/sheila-neisler_normal.jpg","Sheila Neisler",NA,"https://t.co/VnshaZd2G1","4ad609c5e10fc033",0,0,0,0,0,386,575,1708,24
"100","@Salacia_sea @thehill Whose? Red Tide Rick? Distraction, deflection from #TreasonousTrump","en","813888460574564354",FALSE,"1194354664831176704","1278030967635140610","1277999083836207104","everyone",2020-06-30 18:21:42,"kathiepunt8691","2016-12-27T23:25:05.000Z",FALSE,"The thing is that war, pollution, climate change, criminal justice, housing, care for seniors, education, & healthcare are pro-life issues.",FALSE,"Seminole, FL","https://pbs.twimg.com/profile_images/1064696550834823169/JmJpxIyD_normal.jpg","Kathie Punturiero","848852362202624000",NA,"26b27cadf61e2e58",0,0,1,0,0,3163,3518,62174,3
"101","@capitalistone @AmberD1116 8 years worth, too! And Red Tide!","en","813888460574564354",FALSE,"304643285","1286716787678154754","1286349725621317632","everyone",2020-07-24 17:36:02,"kathiepunt8691","2016-12-27T23:25:05.000Z",FALSE,"The thing is that war, pollution, climate change, criminal justice, housing, care for seniors, education, & healthcare are pro-life issues.",FALSE,"Seminole, FL","https://pbs.twimg.com/profile_images/1064696550834823169/JmJpxIyD_normal.jpg","Kathie Punturiero","848852362202624000",NA,"26b27cadf61e2e58",0,0,1,0,0,3163,3518,62174,3
"102","@thehill I am still disappointed that Red Tide Rick is in that Senate seat. He was ineffective enough as governor.","en","813888460574564354",FALSE,"1917731","1286755009707876355","1286677770009841664","everyone",2020-07-24 20:07:55,"kathiepunt8691","2016-12-27T23:25:05.000Z",FALSE,"The thing is that war, pollution, climate change, criminal justice, housing, care for seniors, education, & healthcare are pro-life issues.",FALSE,"Seminole, FL","https://pbs.twimg.com/profile_images/1064696550834823169/JmJpxIyD_normal.jpg","Kathie Punturiero","848852362202624000",NA,"26b27cadf61e2e58",0,0,0,0,0,3163,3518,62174,3
"103","@craigtimes I guess there are no longer nude and topless beach goers in ledo, those days are gone.Could the red tide have contributed to such a mass amount of shells .I believe so.Ive seen more shell pileups along with sea weed on the past 2 years then ive ever seen my entire life .","en","804193158330544128",FALSE,"62575859","1302388423987277825","1302344959786446854","everyone",2020-09-05 23:29:32,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"104","Wednesday update from the kitchen table assignment desk. 

Coming up at 4p on @npratc on @wusf &amp; 89.7 FM: @MaraLiasson on the electoral college, @JacobAWentz on a statewide antisemitism town hall, @JMMeszaros on the latest red tide data, and U.S. Surgeon General Vivek Murthy. https://t.co/3thY44yE8D","en","730963068",FALSE,NA,"1402700881339027463","1402700881339027463","everyone",2021-06-09 18:55:25,"wusfschreiner","2012-08-01T16:09:25.000Z",FALSE,"Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.",TRUE,"Palm Harbor, FL","https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg","Mark Schreiner",NA,NA,"a1261e1ada14bf62",0,1,7,0,0,1586,2869,20505,57
"105","@wusfschreiner @npratc @wusf @MaraLiasson @JacobAWentz @JMMeszaros Trying to read the script on your mug. Is that a West Wing reference or WWE?","en","531430530",FALSE,"730963068","1402702558347640836","1402700881339027463","everyone",2021-06-09 19:02:05,"matthew_peddie","2012-03-20T15:18:23.000Z",FALSE,"Journalist. Host: #FloridaMatters on @wusf: 6:30pm Tues on WUSF 89.7 in the Tampa Bay region. Past: @wmfeorlando, @radionz, #RadioLIVE",FALSE,"Orlando, FL","https://pbs.twimg.com/profile_images/1516795793277169668/-1BJGCsY_normal.jpg","Matthew Peddie","1623048640443850753",NA,NA,0,1,1,0,0,3090,3022,76282,150
"106","@matthew_peddie @npratc @wusf @MaraLiasson @JacobAWentz @JMMeszaros West Wing. https://t.co/rZDFh4el8X","en","730963068",FALSE,"531430530","1402713780468039684","1402700881339027463","everyone",2021-06-09 19:46:41,"wusfschreiner","2012-08-01T16:09:25.000Z",FALSE,"Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.",TRUE,"Palm Harbor, FL","https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg","Mark Schreiner",NA,NA,"a1261e1ada14bf62",0,0,1,0,0,1586,2869,20505,57
"107","It’s so sad that our beautiful Gulf Beaches look like this due to #redtide 💦🙁
#Tampa #weather #Florida #beaches #Flwx #deadfish
⁦@WFLA⁩ ⁦@FOX13News⁩ ⁦@10TampaBay⁩ ⁦@bn9weather⁩ ⁦@PaulFox13⁩ ⁦@BN9⁩ https://t.co/9UqPDUtsIt","en","65202730",FALSE,NA,"1403400286824247304","1403400286824247304","everyone",2021-06-11 17:14:36,"sandkeytiki","2009-08-12T23:38:54.000Z",FALSE,"retired in beautiful Clearwater Beach, Florida",FALSE,"Clearwater, Florida","https://pbs.twimg.com/profile_images/1354151928360529920/JSyoflGD_normal.jpg","Lynne Carr",NA,NA,"12f19b959c168008",1,0,2,1,0,124,299,1701,4
"108","got impaled by a secret sand catfish tonight, happy red tide everybody. i hate florida","en","1323322408376426496",FALSE,NA,"1403520273979252736","1403520273979252736","everyone",2021-06-12 01:11:24,"bbsbizrradvntr","2020-11-02T17:53:51.000Z",FALSE,"21 ✧♡ ☼ fl based amateur cosplayer ☼   ghost & zelda fan account ★ ★",FALSE,"she/her ","https://pbs.twimg.com/profile_images/1621586376239058944/jMwmxLWM_normal.jpg","𝕭.*･｡ﾟ","1579302237251112960",NA,"07ea8d4bc3d8ec34",0,0,0,0,0,36,106,1481,0
"109","The only thing good about Florida is the beaches, what is the point of living in Florida if tourist just trash the beaches and red tide occurs every summer?","en","2997201682",FALSE,NA,"1403714949055197187","1403714949055197187","everyone",2021-06-12 14:04:58,"tim_rodriguez2","2015-01-25T03:54:51.000Z",FALSE,"",FALSE,"Narnia","https://pbs.twimg.com/profile_images/1608272673112465410/tYIGDGBK_normal.jpg","Mr. Rager",NA,NA,"700eeb799fa55a4b",2,0,5,0,0,668,88,7229,4
"110","https://t.co/G87OhHzpTY","zxx","770455276638113792",FALSE,NA,"1404975718510039040","1404975718510039040","everyone",2021-06-16 01:34:49,"NewsbyCasey","2016-08-30T02:57:07.000Z",FALSE,"Reporter for WTOG/ CW44 News at 10 • UF alumni and Former Miss America Org. Titleholder",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1356739332703412224/bItbAC2o_normal.jpg","Casey Albritton- CW44/WTOG",NA,"https://t.co/e4AgYELzoB","26b27cadf61e2e58",0,0,0,0,0,735,1313,1091,7
"111","might have to start wearing masks again for this red tide. seriously coughing like crazy at home a few blocks from the water.","en","772662660",FALSE,NA,"1405014622810394628","1405014622810394628","everyone",2021-06-16 04:09:24,"back2bolts","2012-08-22T01:51:08.000Z",FALSE,"עם ישראל חי 🇮🇱 ✡️Bolts, Bucs, space enthusiast. 💍 to @ryleecatherined",FALSE,"He/Him","https://pbs.twimg.com/profile_images/1507867753369292800/V2Gbrmok_normal.jpg","Zach ✡️⚡️🚀","1533614895027068928","https://t.co/KtIrdvMKRa","700eeb799fa55a4b",0,1,0,0,0,1958,1566,40973,17
"112","@waywardcar Oh no","en","848462732",FALSE,"772662660","1405014811851829249","1405014622810394628","everyone",2021-06-16 04:10:09,"seaghost78","2012-09-27T01:40:04.000Z",FALSE,"...and if I seem a little strange, well, that's because I am...",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1608560808996311052/yV_JG47Y_normal.jpg","Meg Bailey ⚡️","1310794709670002688",NA,NA,0,0,1,0,0,2651,4988,96464,4
"113","Red tide lingers off Pinellas coast, shows up in new spots in Tampa Bay https://t.co/39tl7XIjp9","en","35778781",FALSE,NA,"1406111223050031105","1406111223050031105","everyone",2021-06-19 04:46:54,"RickParzych","2009-04-27T16:03:56.000Z",FALSE,"Intelligent Beachbum-Where the Surf Meets the Turf-(Retired from Insurance Business)",FALSE,"Clearwater Beach,Florida","https://pbs.twimg.com/profile_images/475789505329631232/xMcosoN0_normal.jpeg","RickParzych",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,661,2036,4350,7
"114","@stephenRB4 Great! I got in a good paddling workout (despite some dead fish from a minor red tide), saw a couple dolphins…wrote about 800 words on the next book. How are you?","en","915202580883615744",FALSE,"1054273783127818240","1407033527892381698","1407028923360239617","everyone",2021-06-21 17:51:49,"KipAuthor","2017-10-03T13:11:13.000Z",FALSE,"Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.",FALSE,"Dunedin, FL","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg","Kip Koelsch Author","1158851246612238339","https://t.co/SvlLnD8r7B","608a091166e5ddb0",0,0,0,0,0,6326,6942,31832,85
"115","The “ugly” from this morning’s paddle—the impact of a red tide bloom. Mats of dead seagrass and dead fish mostly along the current/eddy lines 😢 The video clip is from my put-in. #redtide #DunedinFL @CityofDunedin https://t.co/917oNPEnJh","en","915202580883615744",FALSE,"915202580883615744","1407673531597479938","1407672342118113283","everyone",2021-06-23 12:14:57,"KipAuthor","2017-10-03T13:11:13.000Z",FALSE,"Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.",FALSE,"Dunedin, FL","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg","Kip Koelsch Author","1158851246612238339","https://t.co/SvlLnD8r7B","608a091166e5ddb0",0,0,3,0,0,6326,6942,31832,85
"116","3/ ICYMI, @FloridaMatters talks to @JMMeszaros about #redtide and #PineyPoint on Florida's Gulf Coast, and @MaxChesnes of @TCPalm about manatees dying on the east coast.

https://t.co/QMQkSmQsDG","en","730963068",FALSE,"730963068","1407682989639835651","1407681204057411586","everyone",2021-06-23 12:52:32,"wusfschreiner","2012-08-01T16:09:25.000Z",FALSE,"Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.",TRUE,"Palm Harbor, FL","https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg","Mark Schreiner",NA,NA,"a1261e1ada14bf62",4,1,4,0,0,1586,2869,20505,57
"117","@Hardyboyphoto @FloridianCreat1 We could use some more storms. Send em over. We have red tide, it’s better than it was Sunday when I was here I had to leave because I couldn’t breathe ☹️ poor fishes","en","1281066207890804737",FALSE,"1235443631357603840","1408142785899806720","1408139058858049543","everyone",2021-06-24 19:19:36,"mysunshine_life","2020-07-09T03:23:13.000Z",FALSE,"33🌱Vegan | (L)GBTQ+🏳️‍🌈 EnGAYged 💍 | NO DMs PLEASE",FALSE,NA,"https://pbs.twimg.com/profile_images/1585043286011645952/D4lCiYdw_normal.jpg","𝓢𝓪𝓻𝓪𝓱✨","1558624484063682560","https://t.co/T65GXO6yfX","e54569d90c7032c0",0,0,0,0,0,378,214,1965,2
"118","@GovRonDeSantis any way we can get some help with this red tide? And maybe an investigation into what caused it. Thanks.","en","102110722",FALSE,"1058807868","1415428012623941639","1415428012623941639","everyone",2021-07-14 21:48:30,"seandunedin","2010-01-05T17:09:21.000Z",FALSE,"work to live, don't live to work",FALSE,"Florida","https://pbs.twimg.com/profile_images/611904390/marines_flag_normal.jpg","Sean in Dunedin🇺🇲",NA,NA,"608a091166e5ddb0",0,0,0,0,0,108,574,8870,3
"119","@craigtimes @TonySadikuFOX13 Mmm with tasty toxic red tide.","en","804193158330544128",FALSE,"62575859","1415794438949986309","1415740774327668736","everyone",2021-07-15 22:04:33,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,1,0,0,84,272,17407,1
"120","@TheAndydoesit To be fair, Red tide is ruining being anywhere near the water here 😩","en","255287795",FALSE,"18411734","1415861427882053632","1415805277618810880","everyone",2021-07-16 02:30:44,"CBakes412","2011-02-21T01:58:07.000Z",FALSE,"Keep your head held high & your middle finger higher! Pittsburgh✈️Chicago🛬Clearwater 💕 #BLM #musicislife #loveislove #fightforwhatsright #greecelover💙🇬🇷",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1592245872397635584/O_ZE6qcD_normal.jpg","C Bakes ✨🎵🫶🏽",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,441,560,26282,19
"121","@craigtimes Fertilizer , oh I forgot it will end up draining back to our water ways &amp; continue the red tide
Cycle.","en","804193158330544128",FALSE,"62575859","1416120917768409093","1416026137009000465","everyone",2021-07-16 19:41:51,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"122","@TBTimes_Opinion As long as there is lightly regulated #gypsum #mining and by products storage along the #Alafia and #Caloosahatche  Rivers in Hillsborough and Manatee counties, there is going to be ""red tide"". The governor ignores this because - BUSINESS.","en","18398047",FALSE,"778251715011289088","1416208836252344327","1416020378460246017","everyone",2021-07-17 01:31:13,"ZenBonobo","2008-12-26T23:59:36.000Z",FALSE,"🌻🇺🇦  UniteBlue,  🌊 🌊 🌊  Army Vet ASA, UL73, Humanist,  NewThought-be attentive be intelligent, be  reasonable, INTJ 🚫 DMs",FALSE,"West Central Florida","https://pbs.twimg.com/profile_images/1025864813375881216/sCxyM0___normal.jpg","Zen Bonobo","1608851934840238081",NA,"700eeb799fa55a4b",0,1,0,0,0,23212,25394,185721,235
"123","@MarkGillett18 @TBTimes_Opinion As long as there is lightly regulated #gypsum #mining and by products storage along the #Alafia and #Caloosahatche  Rivers in Hillsborough and Manatee counties, there is going to be ""red tide"". The governor ignores this because - BUSINESS.","en","18398047",FALSE,"1275130223198179329","1416209633132302338","1416020378460246017","everyone",2021-07-17 01:34:23,"ZenBonobo","2008-12-26T23:59:36.000Z",FALSE,"🌻🇺🇦  UniteBlue,  🌊 🌊 🌊  Army Vet ASA, UL73, Humanist,  NewThought-be attentive be intelligent, be  reasonable, INTJ 🚫 DMs",FALSE,"West Central Florida","https://pbs.twimg.com/profile_images/1025864813375881216/sCxyM0___normal.jpg","Zen Bonobo","1608851934840238081",NA,"700eeb799fa55a4b",0,1,0,0,0,23212,25394,185721,235
"124","#redtide has made it to my area of #florida along the #gulfofmexico In certain hues the water almost looks blood red, in others a rust color. This photo is completely untouched and direct from my iPhone 11. https://t.co/l8PtsiwNM0","en","1141169843028316163",FALSE,NA,"1416499083439607809","1416499083439607809","everyone",2021-07-17 20:44:33,"WhereJoeGoes1","2019-06-19T02:24:27.000Z",FALSE,"My hope is that my art will be an inspiration to others to travel, experience nature, and get out of your comfort zone.",FALSE,NA,"https://pbs.twimg.com/profile_images/1141169993348014083/BLle4_zG_normal.jpg","WhereJoeGoes",NA,"https://t.co/j5HbExoc0i","4ad609c5e10fc033",0,0,0,0,0,275,243,3776,1
"125","@GovRonDeSantis @GregAbbott_TX Rising Covid rates, red tide… perhaps you could prioritize your to do list","en","322683807",FALSE,"1058807868","1416510096553791489","1416477576097374212","everyone",2021-07-17 21:28:19,"mbmbgators","2011-06-23T15:41:08.000Z",FALSE,"3rd grade public school teacher, mom of teenagers, UF grad, advertising and marketing manager in former life",FALSE,NA,"https://pbs.twimg.com/profile_images/987139036375642112/5ATBCUSS_normal.jpg","Mary",NA,NA,"a1261e1ada14bf62",0,0,3,0,0,62,613,384,0
"126","this red tide thing in the tampa bay area is lowkey very serious &amp; everyone just acts like it isn’t anything😂","en","1428165800",FALSE,NA,"1416772983859912707","1416772983859912707","everyone",2021-07-18 14:52:56,"DevonTalton","2013-05-14T15:44:10.000Z",FALSE,"UF Alum,Graduate Student, & Aspiring Sports agent📝🏈🏀 Go Gators, Falcons, Hawks & Braves!",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1613609901078581249/5PlWz9gK_normal.jpg","Devon","1609035822761922562",NA,"c5a8a3c8523b835e",1,0,4,0,0,776,768,27169,6
"127","Red Tide up and down the Gulf Coast. No Bueno. Even the ocean got COVID https://t.co/AVdiqUYqqO","en","140580132",FALSE,NA,"1417195553327288323","1417195553327288323","everyone",2021-07-19 18:52:04,"PapaVazz","2010-05-05T21:51:56.000Z",FALSE,"Baseball junkie, UNC Charlotte alum, former Atlanta Braves minor leaguer, Twitch Streamer OG Network aka PapaVaz  Business inquiries at papavaz@yahoo.com",FALSE,"Charlotte, NC","https://pbs.twimg.com/profile_images/1581754434656370688/dU0Q-njQ_normal.jpg","PapaVaz",NA,"https://t.co/W00t8DDe3y","700eeb799fa55a4b",0,1,9,0,0,1352,167,14519,13
"128","@DrewStubbmuffin In Indian Rocks now, is the red tide as bad up that way as it is down here?","en","21766841",FALSE,"378708514","1417230306248171528","1417224150628896773","everyone",2021-07-19 21:10:10,"JasonD2k14","2009-02-24T16:13:51.000Z",FALSE,"Cincinnati Bengals - Cincinnati Reds - The Ohio State University Xbox - JasonD2k7 #WhoDey #LetsGoRedlegs #LetsGoBucks",FALSE,"Ohio","https://pbs.twimg.com/profile_images/1583634030234320897/hcoRxAlA_normal.jpg","Jason Dickess",NA,NA,"07ea8d4bc3d8ec34",0,0,0,0,0,1789,4330,76881,33
"129","@PapaVazGaming @boutotTTV was talking bout this few days ago on stream. I even seen a video of a 500 lb grouper being taken off the beach cause it washed up on shore.","en","3219661950",FALSE,"140580132","1417240302448955395","1417195553327288323","everyone",2021-07-19 21:49:53,"YankeesRings_27","2015-05-18T20:31:58.000Z",FALSE,"New York Sports lifelong fan.

Family man, gamer, sports fanatic NYC and Twitch Affiliate. 

#SpreadTheNews

 🗽⚾️🏈🏀🏒🎮",FALSE,"United States","https://pbs.twimg.com/profile_images/1572277024714014727/h1hsJCLp_normal.jpg","YankeesRings27 🍎🗽🎮",NA,"https://t.co/gUMBvUMYiF",NA,0,2,2,0,0,324,1050,7586,4
"130","Seagrass suffers as red tide kills fish faster than crews can remove them https://t.co/4zL84CqD1Q","en","35778781",FALSE,NA,"1417241925892067336","1417241925892067336","everyone",2021-07-19 21:56:20,"RickParzych","2009-04-27T16:03:56.000Z",FALSE,"Intelligent Beachbum-Where the Surf Meets the Turf-(Retired from Insurance Business)",FALSE,"Clearwater Beach,Florida","https://pbs.twimg.com/profile_images/475789505329631232/xMcosoN0_normal.jpeg","RickParzych",NA,NA,"700eeb799fa55a4b",0,0,1,0,0,661,2036,4350,7
