"","text","id","in_reply_to_user_id","possibly_sensitive","created_at.x","conversation_id","reply_settings","author_id","lang","verified","created_at.y","name","username","profile_image_url","protected","description","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"493","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1509252992771543043",NA,FALSE,2022-03-30 19:35:28,"1509252992771543043","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,4,0,4,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"494","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1509253844512952336",NA,FALSE,2022-03-30 19:38:51,"1509253844512952336","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,4,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"495","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1509258556452786179",NA,FALSE,2022-03-30 19:57:35,"1509258556452786179","everyone","1190711141116383234","en",FALSE,"2019-11-02T19:24:06.000Z","🔰SeaJay🔰","craig26315424","https://pbs.twimg.com/profile_images/1389631023407902722/9oyqRDuN_normal.jpg",FALSE,"Sense your humour.

#GlazersOut.

Nou Camp '99.

copy and paster....

don't like unannounced visits .

not a fan of face time.","Manchester, England","1483901254967468033",NA,NA,4,0,0,0,0,731,1155,7066,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"496","@Buccaneers Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1509880924401508357","36155311",FALSE,2022-04-01 13:10:39,"1509653666835410955","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,0,1,1,0,0,532,707,13836,2,"@Buccaneers Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"497","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1514889983907217410",NA,FALSE,2022-04-15 08:54:52,"1514889983907217410","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,2,0,1,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"498","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1514890778656530434",NA,FALSE,2022-04-15 08:58:01,"1514890778656530434","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,2,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"499","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1514901178244546567",NA,FALSE,2022-04-15 09:39:21,"1514901178244546567","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,2,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"500","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1515420851834863629",NA,FALSE,2022-04-16 20:04:20,"1515420851834863629","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,0,0,1,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"501","RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut","1515983220449361920",NA,FALSE,2022-04-18 09:19:00,"1515983220449361920","everyone","1449721374654799873","qme",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4628,3693,80500,0,"@lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut"
"502","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1516070067003588611",NA,FALSE,2022-04-18 15:04:05,"1516070067003588611","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,1,0,2,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMgmwK"
"503","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMgmwK","1516070388580728834",NA,FALSE,2022-04-18 15:05:22,"1516070388580728834","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMgmwK"
"504","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1516854991352471559",NA,FALSE,2022-04-20 19:03:06,"1516854991352471559","everyone","1356621406537138177","en",FALSE,"2021-02-02T15:12:17.000Z","John","John54459612","https://pbs.twimg.com/profile_images/1399093358560264197/TCreOE4o_normal.jpg",FALSE,"",NA,"1517190367598292992",NA,NA,0,0,0,0,0,1204,1387,6481,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/iNYlzvutFI"
"505","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1517186920568262656",NA,FALSE,2022-04-21 17:02:04,"1517186920568262656","everyone","1356621406537138177","en",FALSE,"2021-02-02T15:12:17.000Z","John","John54459612","https://pbs.twimg.com/profile_images/1399093358560264197/TCreOE4o_normal.jpg",FALSE,"",NA,"1517190367598292992",NA,NA,0,0,2,0,0,1204,1387,6481,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/iNYlzvutFI"
"506","RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut","1517896179975176194",NA,FALSE,2022-04-23 16:00:25,"1517896179975176194","everyone","1449721374654799873","qme",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4628,3693,80500,0,"@lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut"
"507","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1517987794794201088",NA,FALSE,2022-04-23 22:04:27,"1517987794794201088","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,6,0,8,1,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"508","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1517988110344273921",NA,FALSE,2022-04-23 22:05:43,"1517988110344273921","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,6,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"509","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1517988159438663681",NA,FALSE,2022-04-23 22:05:54,"1517988159438663681","everyone","1346507248659529745","en",FALSE,"2021-01-05T17:22:13.000Z","topfanscorner","topfanscorner","https://pbs.twimg.com/profile_images/1346507389525254144/7taUAM6O_normal.jpg",FALSE,"All #NFL, #NBA, #MLB, #NHL fans are here. Join us and follow us on FB https://t.co/kV11WKZNPF !",NA,NA,"https://t.co/e0AA9rGYUU",NA,6,0,0,0,0,6294,6213,717282,9,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"510","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1517988571260633089",NA,FALSE,2022-04-23 22:07:32,"1517988571260633089","everyone","4352001263","en",FALSE,"2015-12-02T15:51:54.000Z","UAGM","AllettShane","https://pbs.twimg.com/profile_images/1519291245708943360/5mr_3LiO_normal.jpg",FALSE,"Big man utd fan, glazersout all the way, father of 4 wonderful children, from little island of Guernsey #mufc","Bailiwick of Guernsey","1385873546870763520",NA,NA,6,0,0,0,0,2147,3556,33890,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"511","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1517988789880250369",NA,FALSE,2022-04-23 22:08:25,"1517988789880250369","everyone","1345097926712942593","en",FALSE,"2021-01-01T20:02:03.000Z","United fan","jamiear81248303","https://pbs.twimg.com/profile_images/1608180243931561986/JKXvrjkj_normal.jpg",FALSE,"",NA,"1463095720152547336",NA,NA,6,0,0,0,0,803,495,32076,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"512","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1517988818292518913",NA,FALSE,2022-04-23 22:08:31,"1517988818292518913","everyone","1389522307731841032","en",FALSE,"2021-05-04T10:08:53.000Z","KWABENA AKONEDI","KAkonedi","https://pbs.twimg.com/profile_images/1511611572661198854/gghoXg9P_normal.jpg",FALSE,"just have fun with it","Tema, Ghana","1404970440813056003",NA,NA,6,0,0,0,0,873,2885,84562,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"513","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiU…","1517989268479688707",NA,FALSE,2022-04-23 22:10:19,"1517989268479688707","everyone","21414521","en",FALSE,"2009-02-20T17:21:33.000Z","Liam Whelan","liam11","https://pbs.twimg.com/profile_images/1610941655535820801/Iide-3il_normal.jpg",FALSE,"MUFC, Gym, UFC, Food and Sleep.","Dublin Ireland","1206238297086930945",NA,NA,6,0,0,0,0,5969,6427,211683,56,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"514","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1520257519855505408",NA,FALSE,2022-04-30 04:23:32,"1520257519855505408","everyone","1515724144842838028","en",FALSE,"2022-04-17T16:09:43.000Z","Chris Coyne","1982ChrisCoyne","https://pbs.twimg.com/profile_images/1586341708396171266/4rblzRpK_normal.jpg",FALSE,"🇾🇪GlazersOut🚮 🇾🇪GlazersOut🚮","Ireland",NA,NA,NA,0,0,1,0,0,1011,273,3273,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/GdiPw1keON"
"515","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1520305921834065920",NA,FALSE,2022-04-30 07:35:52,"1520305921834065920","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,3,0,3,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"516","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1520310738602147840",NA,TRUE,2022-04-30 07:55:00,"1520310738602147840","everyone","1224032674966315010","en",FALSE,"2020-02-02T18:11:57.000Z","Izzo","UtdIzzo","https://pbs.twimg.com/profile_images/1605197042292342785/mInLD9wF_normal.jpg",FALSE,"Man United and Aafk fan",NA,"1604736054862512128",NA,NA,0,0,0,0,0,1160,1141,6768,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/MHNaGjB5mq"
"517","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1520326551614767105",NA,FALSE,2022-04-30 08:57:50,"1520326551614767105","everyone","1082650752680673282","en",FALSE,"2019-01-08T14:50:28.000Z","United Against Glazers(Marie)","UAGMVMT","https://pbs.twimg.com/profile_images/1579240111849480193/2cx8oncu_normal.jpg",FALSE,"As a Movement we support the 1958 and our only goal is the removal of the Glazer family! we welcome members from the global fan base. United We are Stronger","Manchester ","1542264825669160962","https://t.co/1LT7j0mn66",NA,2,0,1,0,0,4036,3904,63879,3,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW"
"518","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1520354849505914881",NA,FALSE,2022-04-30 10:50:17,"1520354849505914881","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,0,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"519","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1520376601996840961",NA,FALSE,2022-04-30 12:16:43,"1520376601996840961","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,3,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"520","RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW","1520376819253497857",NA,FALSE,2022-04-30 12:17:35,"1520376819253497857","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,2,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW"
"521","RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW","1520377993419497472",NA,FALSE,2022-04-30 12:22:15,"1520377993419497472","everyone","1346507248659529745","en",FALSE,"2021-01-05T17:22:13.000Z","topfanscorner","topfanscorner","https://pbs.twimg.com/profile_images/1346507389525254144/7taUAM6O_normal.jpg",FALSE,"All #NFL, #NBA, #MLB, #NHL fans are here. Join us and follow us on FB https://t.co/kV11WKZNPF !",NA,NA,"https://t.co/e0AA9rGYUU",NA,2,0,0,0,0,6294,6213,717282,9,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW"
"522","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1520378166895915015",NA,FALSE,2022-04-30 12:22:56,"1520378166895915015","everyone","1346507248659529745","en",FALSE,"2021-01-05T17:22:13.000Z","topfanscorner","topfanscorner","https://pbs.twimg.com/profile_images/1346507389525254144/7taUAM6O_normal.jpg",FALSE,"All #NFL, #NBA, #MLB, #NHL fans are here. Join us and follow us on FB https://t.co/kV11WKZNPF !",NA,NA,"https://t.co/e0AA9rGYUU",NA,3,0,0,0,0,6294,6213,717282,9,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"523","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1520663269240885248",NA,FALSE,2022-05-01 07:15:50,"1520663269240885248","everyone","211193694","en",FALSE,"2010-11-02T15:51:32.000Z","Matt Westwood","mattwest78","https://pbs.twimg.com/profile_images/501098673892507649/-V-AhMiW_normal.jpeg",FALSE,"Man Utd & St Albans City FC till i die","Stevenage, East",NA,NA,NA,3,0,0,0,0,664,655,42301,3,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"524","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1521075271486554112",NA,FALSE,2022-05-02 10:32:59,"1521075271486554112","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,0,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"525","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1521101317279825924",NA,FALSE,2022-05-02 12:16:29,"1521101317279825924","everyone","606147020","en",FALSE,"2012-06-12T08:35:40.000Z","Pauline","paulinegillan","https://pbs.twimg.com/profile_images/1561297936700555267/BJ_ro2kq_normal.png",FALSE,"MUFC Legacy Fan. A Broken Plane. A Broken Dream. A Broken Heart. A Broken Team. No Word Said. A Silent Vow. We Loved You Then. Love You Now. We Love You Forever",NA,NA,NA,NA,0,0,0,0,0,1677,1639,25514,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRTOS5R"
"526","RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut","1521257552612413442",NA,FALSE,2022-05-02 22:37:18,"1521257552612413442","everyone","1449721374654799873","qme",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4628,3693,80500,0,"@lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut"
"527","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1521809657492295681",NA,FALSE,2022-05-04 11:11:10,"1521809657492295681","everyone","299172520","en",FALSE,"2011-05-15T16:42:32.000Z","Chris McTigue","chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",FALSE,"",NA,"1565700011962388483",NA,NA,0,0,0,0,0,532,707,13836,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd"
"528","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1521822998558240770",NA,FALSE,2022-05-04 12:04:11,"1521822998558240770","everyone","606147020","en",FALSE,"2012-06-12T08:35:40.000Z","Pauline","paulinegillan","https://pbs.twimg.com/profile_images/1561297936700555267/BJ_ro2kq_normal.png",FALSE,"MUFC Legacy Fan. A Broken Plane. A Broken Dream. A Broken Heart. A Broken Team. No Word Said. A Silent Vow. We Loved You Then. Love You Now. We Love You Forever",NA,NA,NA,NA,0,0,0,0,0,1677,1639,25514,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRU6sXp"
"529","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1521923272715210756",NA,FALSE,2022-05-04 18:42:38,"1521923272715210756","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"530","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc","1521926746618142721",NA,FALSE,2022-05-04 18:56:27,"1521926746618142721","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
"531","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","1522603534583218178",NA,FALSE,2022-05-06 15:45:45,"1522603534583218178","everyone","1449721374654799873","en",FALSE,"2021-10-17T12:58:20.000Z","Red white and black and green & gold 1980","phil9986","https://pbs.twimg.com/profile_images/1600228795994279939/VWy90i4N_normal.jpg",FALSE,"#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.","Warrington, England",NA,"https://t.co/yKNmyPPVye",NA,2,0,1,0,0,4628,3693,80500,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc"
