"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","description","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","location","pinned_tweet_id","url","text_with_display_links","geo_place_id"
"77","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 12:49:36,"17444647","1378691219820322817","en",FALSE,"everyone","1378691219820322817","2008-11-17T16:38:07.000Z","kodiak149","Lucky guy in great country I follow back and unfollow those that don’t, Resistance is not futile GoodTrouble #WeAre                       Post @ kodiak149","https://pbs.twimg.com/profile_images/1186759667084603395/TJHYTRJY_normal.jpg",FALSE,"kodiak149",FALSE,76,0,0,0,0,72785,67715,308377,56,NA,"Ocean County N.J.  Sarasota Fl","1604563692011634689",NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"78","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 12:54:53,"22136885","1378692549024620546","en",TRUE,"everyone","1378692549024620546","2009-02-27T13:04:44.000Z","pj kenobi","Semi retired Operating Engineer 98 Pug slave Common Sense Liberal. Semper Fidelis 71.    “ Я молюся за Україну"" means ""I pray for Ukraine”","https://pbs.twimg.com/profile_images/1500143441900187653/p7om7h1o_normal.jpg",FALSE,"melpj6",FALSE,76,0,0,0,0,2712,3799,37289,2,NA,"williamstown ma","1109907014791168001",NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"79","@BsAuntie @BN9 This is unregulated private industry.",2021-04-04 12:59:13,"1348672208311345153","1378693641695334407","en",FALSE,"everyone","1378466765248868353","2021-01-11T16:45:10.000Z","Cristina 🇺🇸🇨🇺","My mother's daughter","https://pbs.twimg.com/profile_images/1507340872433782793/jKmGdUs6_normal.jpg",FALSE,"TampaWoman1965",FALSE,0,2,4,0,0,1505,3379,183910,8,"997583455905968129",NA,"1406921543528202240",NA,NA,NA
"80","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 13:45:18,"585539600","1378705237536563207","en",FALSE,"everyone","1378705237536563207","2012-05-20T10:04:23.000Z","angeline","A Happy Soul","https://pbs.twimg.com/profile_images/1299728816714248193/b8poSNEc_normal.jpg",FALSE,"timslady1111",FALSE,76,0,0,0,0,56,437,2193,0,NA,"USA",NA,NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"81","@ohshit62179544 @DominiqueNYC @BN9 @jrzygirlinfla Because the current politics seem to be working out so well?",2021-04-04 13:59:02,"518324723","1378708692867158016","en",FALSE,"everyone","1378466765248868353","2012-03-08T08:54:30.000Z","Amanda O 💛","Freshly widowed. Everything I say is tainted with that sadness. Who knows what I’ll look like on the other side of this!","https://pbs.twimg.com/profile_images/1543652005729579008/RG5kMWfD_normal.jpg",FALSE,"IsThisThingOn31",FALSE,0,0,0,0,0,1801,2150,51619,4,"1354167615749578752",NA,NA,NA,NA,NA
"82","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 14:57:26,"1108563509225242624","1378723391646035973","en",FALSE,"everyone","1378723391646035973","2019-03-21T02:58:31.000Z","💖Allen58VoteBlue #TakingBackAmerica","❤️my family! Resist #UniteAmerica #JailGOPTraitors #StrongerTogether #TaxTheRich #FightGOPFascism Hopes&Prayers Kill American’s FU-NRA/GOP","https://pbs.twimg.com/profile_images/1188555555343699968/epBo-_au_normal.jpg",FALSE,"Allen58B",FALSE,76,0,0,0,0,50482,43367,104770,27,NA,"Los Angeles, CA","1192551694996869120",NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"83","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 15:19:46,"966343902960775169","1378729009324777477","en",FALSE,"everyone","1378729009324777477","2018-02-21T16:08:35.000Z","Nancy R. Jones","MAGA Will be blocked. I don’t deal with lunatics.we must defeat the GOP in 22. #Resistance #GOPIsDead #BanAssaultWeapons Expand the supreme court. Hang traitors","https://pbs.twimg.com/profile_images/1373870141033746437/Cu-c3SL0_normal.jpg",FALSE,"FancyNancy2018",FALSE,76,0,0,0,0,5514,5776,165482,12,NA,"California, USA","969385908175646720",NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"84","@BN9 Meanwhile, DeSantis is still promoting Florida tourism.",2021-04-04 16:58:51,"1963856761","1378753945515008004","en",FALSE,"everyone","1378466765248868353","2013-10-16T02:50:31.000Z","Tiffany Martinez","","https://pbs.twimg.com/profile_images/378800000603174487/6889a045c725889cf4fcbcd683f341b6_normal.jpeg",FALSE,"Tiffany2Martini",FALSE,0,1,1,0,0,16,99,18,1,"17308428",NA,NA,NA,NA,NA
"85","@TampaWoman1965 @BsAuntie @BN9 No it isn’t. It was closed in 2001 and the land owners have been working with local officials to mitigate the stacks since. Stop being dumb.",2021-04-04 16:58:55,"713354963926188034","1378753964846485504","en",FALSE,"everyone","1378466765248868353","2016-03-25T13:20:51.000Z","DangerZone","Application developer. Grown adult. GenX. Not a trump fan so try another argument. Find a hobby.","https://pbs.twimg.com/profile_images/1610280764595212292/xd1cwL0s_normal.jpg",FALSE,"HighwayToTheDZ",FALSE,0,0,0,0,0,1162,382,17854,9,"1348672208311345153","Florida Man Headquarters","1616430220357107716",NA,NA,NA
"86","@JillayneMC @BN9 @Jen_Raz206 The local representatives voted 6-1 to fix it. Partisan stupidity like this is lame as fuck. Republicans live here to, asswipe.",2021-04-04 17:00:29,"713354963926188034","1378754356678377477","en",FALSE,"everyone","1378466765248868353","2016-03-25T13:20:51.000Z","DangerZone","Application developer. Grown adult. GenX. Not a trump fan so try another argument. Find a hobby.","https://pbs.twimg.com/profile_images/1610280764595212292/xd1cwL0s_normal.jpg",FALSE,"HighwayToTheDZ",FALSE,0,0,0,0,0,1162,382,17854,9,"839831601248788480","Florida Man Headquarters","1616430220357107716",NA,NA,NA
"87","@Tiffany2Martini @BN9 So?",2021-04-04 18:31:25,"464004152","1378777242424213510","und",FALSE,"everyone","1378466765248868353","2012-01-14T18:40:23.000Z","Slat Falcon","African American,Moroccan, Arab,immigrant, Minority but NOT a victim, NOT oppressed, greatful to 🇺🇸,Metalhead,guitar player, free thinker, Go Woke Go broke.","https://pbs.twimg.com/profile_images/1604515916867375104/Lk7l3wi3_normal.jpg",FALSE,"slayagram",FALSE,0,0,0,0,0,101,433,2101,3,"1963856761","Florida, USA",NA,NA,NA,NA
"88","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 19:25:44,"874752076655587328","1378790909115047936","en",FALSE,"everyone","1378790909115047936","2017-06-13T22:15:21.000Z","SoutheastAreaWeather","Tri-State Team of Meteorologists, trained spotters, forecasters all dedicated to Severe Storm Outbreaks. NWS/SKYWARN/WRNAmbassadors. Visual Journalists/Reporter","https://pbs.twimg.com/profile_images/874755143274725376/KY4Kfxpi_normal.jpg",FALSE,"SASWweather",FALSE,76,0,0,0,0,263,280,14163,6,NA,"Southeast Region","909870427912237058","https://t.co/gci0G3ri02","UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"89","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 19:26:21,"772208937701634048","1378791065847758850","en",FALSE,"everyone","1378791065847758850","2016-09-03T23:05:32.000Z","Alan Townsley","I'm a Certified Adv Storm Spotter/Chaser for the Southeast Area Severe Weather Storm Team and NWS Tallahassee from Southeastern Alabama.","https://pbs.twimg.com/profile_images/1303079136429256706/CRL-THUV_normal.jpg",FALSE,"BamaStorms36",FALSE,76,0,0,0,0,73,235,341,0,NA,"Geneva, AL","1373516924353662978",NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"90","@TampaWoman1965 @BsAuntie @BN9 Unregulated private industry can still be a part of our infrastructure and be crumbling, they can be one and the same",2021-04-04 23:15:56,"1061001965272846342","1378848844578922496","en",FALSE,"everyone","1378466765248868353","2018-11-09T21:05:55.000Z","Swaggy Vader","Cubs fan, soccer fan, marvel and of course a star wars fan.","https://pbs.twimg.com/profile_images/1085459466827395073/5JQPjn4g_normal.jpg",FALSE,"SwaggyVader",FALSE,0,0,1,0,0,698,793,12961,1,"1348672208311345153","Colorado, USA",NA,NA,NA,NA
"91","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse an…",2021-04-04 23:38:59,"825179034376085504","1378854643065876485","en",FALSE,"everyone","1378854643065876485","2017-01-28T03:09:47.000Z","Laura","","https://pbs.twimg.com/profile_images/828373822218842112/Emqknhvx_normal.jpg",FALSE,"LauraLAbythesea",FALSE,76,0,0,0,0,2040,2397,159123,4,NA,"United States","1127290745143087104",NA,"UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",NA
"92","Tampa Bay &amp; some Pinellas Beaches are experiencing Red Tide, fish kills. Trail of dead fish leads to Piney Point, the old phosphate plant that leaked 215 million gallons of wastewater into Tampa Bay. . https   www fox13news com news trail of dead fish leads to piney point prompting concern",2021-06-12 11:32:52,"2392884301","1403676674525380612","en",FALSE,"everyone","1403676674525380612","2014-03-16T15:23:34.000Z","Colleen Hamilton","8 Time Emmy Award-Winning Producer/Director/Writer. Documentaries. Spent decades as a TV News reporter, producer, executive producer.","https://pbs.twimg.com/profile_images/810110635698569216/Bmb1iErT_normal.jpg",FALSE,"Colleen_ham1",FALSE,0,0,0,0,0,2246,3252,105554,76,NA,"Clearwater, FL","716077324786135040",NA,"Tampa Bay &amp; some Pinellas Beaches are experiencing Red Tide, fish kills. Trail of dead fish leads to Piney Point, the old phosphate plant that leaked 215 million gallons of wastewater into Tampa Bay. https://t.co/zEHCYhewWY",NA
"93","Florida’s former chief science officer said the Piney Point wastewater leak isn’t the cause of a red tide outbreak along Pinellas County beaches. But it could be helping to fuel the outbreak. 
. https   wusfnews wusf usf edu environment 2021 06 18 piney point not believed to be the cause of red tide in pinellas",2021-06-18 12:54:00,"17544442","1405871416872898565","en",FALSE,"everyone","1405871416872898565","2008-11-21T20:07:08.000Z","WUSF","WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg",TRUE,"wusf",FALSE,1,1,1,1,0,14648,2305,37921,483,NA,"Tampa, FL",NA,"https://t.co/KBo4cZ3VYG","Florida’s former chief science officer said the Piney Point wastewater leak isn’t the cause of a red tide outbreak along Pinellas County beaches. But it could be helping to fuel the outbreak. 
https://t.co/jZqiyRxAuu",NA
"94","RT @wusf: Florida’s former chief science officer said the Piney Point wastewater leak isn’t the cause of a red tide outbreak along Pinellas…",2021-06-18 13:17:55,"18069710","1405877434746949633","en",FALSE,"everyone","1405877434746949633","2008-12-12T04:15:33.000Z","Kerry Sheridan","Reporter/host @WUSF. Bylines @NPR @AFP @washingtonpost @NatGeo. Author of Bagpipe Brothers. '02 grad @columbiajourn email: sheridank@wusf.org","https://pbs.twimg.com/profile_images/1365025610255372289/UasNxTMG_normal.jpg",TRUE,"kerrsheridan",FALSE,1,0,0,0,0,2068,2077,3648,161,NA,"Tampa, FL",NA,"https://t.co/9IbFKGSyPr","Florida’s former chief science officer said the Piney Point wastewater leak isn’t the cause of a red tide outbreak along Pinellas County beaches. But it could be helping to fuel the outbreak. 
https://t.co/jZqiyRxAuu",NA
"95","@wusf Spanish explorers observed massive fish kills in the 1500's from the ""red water"". I intensely dislike development and would like to rewild Florida, but the red tide would still be killing marine life in FL even if all the people were gone.",2021-06-18 13:44:24,"1168374160252444672","1405884102226628609","en",FALSE,"everyone","1405871416872898565","2019-09-02T04:04:57.000Z","PhotographicFloridian","Typical SCUBA diving Floridian that loves everything outdoors! Pics and video are from my lens! Except obvious RT's (and trolling) of course","https://pbs.twimg.com/profile_images/1618233810067374082/6qMtaq2N_normal.jpg",FALSE,"JackLinFLL",FALSE,0,1,0,0,0,2891,1491,40095,25,"17544442","South Florida","1371660311040757761",NA,NA,NA
"96","@JackLinFLL @wusf Just concentrate the development around Orlando only and I would be ok with it.",2021-06-18 14:24:47,"1267507232431841283","1405894263116906496","en",FALSE,"everyone","1405871416872898565","2020-06-01T17:25:45.000Z","KeysWest","🇺🇸America First. Your feelings, later.😢 me/myself and/I","https://pbs.twimg.com/profile_images/1267508084668235782/MJyHWoKb_normal.jpg",FALSE,"KeysWest4",FALSE,0,0,0,0,0,94,412,10992,0,"1168374160252444672","Florida Keys USA",NA,NA,NA,NA
"97","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 03:17:07,"19196229","1430006227921162240","en",FALSE,"everyone","1430006227921162240","2009-01-19T19:01:45.000Z","tbt*","Tampa Bay's free weekly newspaper. A product of @TB_Times, Florida's largest and best newspaper. Read the latest issue at https://t.co/9uZ49Z2ozw","https://pbs.twimg.com/profile_images/1014583621284491266/PN4gIDuz_normal.jpg",TRUE,"tbtnewspaper",FALSE,2,2,1,2,0,106575,506,60497,610,NA,"Tampa Bay, Florida",NA,"https://t.co/z98NMdYgYi","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",NA
"98","@tbtnewspaper More mismanagement under Desantis. #Coronavirus, #CondoCollapse, environmental disasters, it doesn't matter, his Florida has them all and it's open for business, damn the consequences. #Pythons are low priority, the alligators eat them. #FloridaMan",2021-08-24 03:23:11,"1384199470645014536","1430007752114462723","en",FALSE,"everyone","1430006227921162240","2021-04-19T17:37:50.000Z","Gvnzng - personification of chaos - Time Traveler","My Future Self invented time travel in 2041, and contacted me. What kind of problems do you have? A Youtube? Take me back to 2005! https://t.co/zF3T04o02M","https://pbs.twimg.com/profile_images/1609937884630360070/jLUs4bIa_normal.jpg",FALSE,"gvnzng",FALSE,0,1,0,0,0,94,210,4923,2,"19196229","2023/2043/2123 time dependent","1609206670051139585","https://t.co/XLebfjxZrt",NA,NA
"99","RT @tbtnewspaper: 74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",2021-08-24 03:36:02,"360138721","1430010986392604681","en",FALSE,"everyone","1430010986392604681","2011-08-22T19:03:58.000Z","T","Another opinionated Twitter user also known as T. 🍊🌴","https://pbs.twimg.com/profile_images/1285712411778076679/yPLaRn8K_normal.jpg",FALSE,"FaveAuntieT",FALSE,2,0,0,0,0,525,249,235101,24,NA,NA,"1558105369595023361",NA,"74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",NA
"100","@gvnzng @tbtnewspaper I call bull💩! This is on the City of St Pete. Point your judgey finger at Kriseman.",2021-08-24 04:08:36,"742398535728025600","1430019182565937160","en",FALSE,"everyone","1430006227921162240","2016-06-13T16:49:38.000Z","Rebel Rae","Resist the progressive globalism/tyranny! ❤️🇺🇸 Patriot, Love Jesus, Liberty and my family. Business owner. Save America! ❤️ my FREE state of FL! 🌴🍊","https://pbs.twimg.com/profile_images/1404283307194568704/0roMZI1d_normal.jpg",FALSE,"SunnyRae123",FALSE,0,0,0,0,0,135,888,3248,3,"1384199470645014536",NA,"1406244822764171268",NA,NA,NA
"101","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 06:07:17,"1060300261","1430049050875899953","en",FALSE,"everyone","1430049050875899953","2013-01-04T12:06:07.000Z","Maximum News 24","Activist……..Democrat…..No War. . . . BLM… Lapsed writer………………………………..✡️…………………………🚫Bit🚫Shit🚫DMs🚫          #FAFO Crew
.
.
.
.","https://pbs.twimg.com/profile_images/1593788542840442880/ovaEBAZs_normal.jpg",FALSE,"FloLake",FALSE,0,0,0,0,0,12703,12532,307996,15,NA,NA,"1612740619968856064","https://t.co/XbtOCn5QF0","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/qpAcgGPp8V",NA
"102","More than 100,000 gallons of wastewater leaked from a pipe near the Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 11:20:46,"1304492873224785922","1430127940755496965","en",FALSE,"everyone","1430127940755496965","2020-09-11T18:52:29.000Z","Chispa Florida","Building the power of Florida's Latinx families to demand #EnvironmentalJustice, #ClimateAction, and an #InclusiveDemocracy. A program of @FCVoters.","https://pbs.twimg.com/profile_images/1545459783020453888/2HnhCdTT_normal.jpg",FALSE,"ChispaFlorida",FALSE,0,0,3,0,0,415,205,4307,11,NA,NA,"1620906615737294848","https://t.co/fbR5Pl6m2b","More than 100,000 gallons of wastewater leaked from a pipe near the Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. https://t.co/qtPR0F0tc0",NA
"103","Another red tide feeder . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 11:29:06,"20531217","1430130037018316817","en",FALSE,"everyone","1430130037018316817","2009-02-10T18:10:44.000Z","Noel","Living the life here in FL","https://pbs.twimg.com/profile_images/526949964170420224/S9rZeR-j_normal.jpeg",FALSE,"ntobias1",FALSE,0,0,0,0,0,160,645,1561,0,NA,"Florida",NA,NA,"Another red tide feeder https://t.co/122DqJ4iiE",NA
"104","Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 11:32:32,"14304462","1430130902974222337","en",FALSE,"everyone","1430130902974222337","2008-04-04T17:14:50.000Z","Tampa Bay Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"TB_Times",FALSE,7,6,13,1,0,319670,5488,267508,3121,NA,"St. Petersburg, Florida","1593648689536413696","https://t.co/cGIDc1tNIf","Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",NA
"105","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",2021-08-24 11:42:03,"1190802045630070784","1430133296474775553","en",FALSE,"everyone","1430133296474775553","2019-11-03T01:25:44.000Z","I meme therefore I am","Enough of idiots. Blocked by Rudy, ambulance chaser Jena Ellis, Russian asset Christina Pushaw and Loser James Woods, for spreading truth unit they feel it.","https://pbs.twimg.com/profile_images/1523610403426742273/3jWf2_HM_normal.jpg",FALSE,"larrymeme_s",FALSE,7,0,0,0,0,1568,1563,72951,22,NA,"my governor is a Russian asset",NA,NA,"Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",NA
"106","@TB_Times Florida.. Kill Kill Kill",2021-08-24 11:43:28,"1190802045630070784","1430133653875658753","en",FALSE,"everyone","1430130902974222337","2019-11-03T01:25:44.000Z","I meme therefore I am","Enough of idiots. Blocked by Rudy, ambulance chaser Jena Ellis, Russian asset Christina Pushaw and Loser James Woods, for spreading truth unit they feel it.","https://pbs.twimg.com/profile_images/1523610403426742273/3jWf2_HM_normal.jpg",FALSE,"larrymeme_s",FALSE,0,0,0,0,0,1567,1562,72961,22,"14304462","my governor is a Russian asset",NA,NA,NA,NA
"107","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",2021-08-24 11:44:31,"402051331","1430133919324819480","en",FALSE,"everyone","1430133919324819480","2011-10-31T13:39:32.000Z","Champa Girl~She/Her","Retired from the Champa Shop(my spiritual birthplace)
Tree hugging Earthling
Love NBA, College Fast Pitch Softball
 & every song written by Jerry & Robert
NFA~","https://pbs.twimg.com/profile_images/1440012321171124228/xOAZJEHz_normal.jpg",FALSE,"Champa4Us",FALSE,7,0,0,0,0,1448,1505,68432,65,NA,"Orlando, FL",NA,NA,"Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",NA
"108","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",2021-08-24 11:47:15,"807932378","1430134608029433859","en",TRUE,"everyone","1430134608029433859","2012-09-07T01:16:59.000Z","RickiRat","interested. not interesting.","https://pbs.twimg.com/profile_images/1082771089527312384/H5DFLPPi_normal.jpg",FALSE,"rickicrat",FALSE,7,0,0,0,0,156,993,18227,1,NA,NA,"1558089052049506307",NA,"Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",NA
"109","@TB_Times Enough, St. Pete! It’s time to take these sewage snd other spills seriously and spend the infrastructure money required to make permanent fixes. Tourists do not want to swim in waste water and neither do locals.",2021-08-24 11:47:47,"58055775","1430134741378928641","en",FALSE,"everyone","1430130902974222337","2009-07-18T23:00:51.000Z","G~","Since I don’t have a dog, I take my existential angst out for a walk. Make me laugh & I’m your friend forever #RA #Movies #TV ✌🏽","https://pbs.twimg.com/profile_images/1480723287789473801/Zbut9yHi_normal.jpg",FALSE,"GinaRClark",FALSE,0,0,1,0,0,1681,2082,29638,77,"14304462",NA,"1126866482288373761",NA,NA,NA
"110","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",2021-08-24 12:02:28,"1027514301295329280","1430138436271366147","en",FALSE,"everyone","1430138436271366147","2018-08-09T11:17:54.000Z","siwekubheka|| Gazebo💜🦋💙","|| JHB, SA🇿🇦💜|| She/her💜/21/ || Only time I feel inspired is when I'm swervin' through my town . ~ @jackharlow💜///Aspiring Music Journalist💜 // @5sos","https://pbs.twimg.com/profile_images/1539499268028899328/TWya90WN_normal.jpg",FALSE,"SiweKubheka",FALSE,7,0,0,0,0,107,389,90353,0,NA,"5.) Detox 🤍","1618178054538371073","https://t.co/AVrwag2TJd","Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",NA
"111","@TB_Times Good job Pinellas.",2021-08-24 13:15:55,"1857157704","1430156920829194247","en",FALSE,"everyone","1430130902974222337","2013-09-12T11:58:10.000Z","Ranger Rick","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,1,1,0,0,221,304,20927,1,"14304462","Tampa, FL",NA,NA,NA,NA
"112","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",2021-08-24 13:44:39,"3359231747","1430164150978809856","en",FALSE,"everyone","1430164150978809856","2015-07-04T19:55:09.000Z","ClearwaterBankruptcy","#ClearwaterBankruptcy 2451 McMullen Booth Rd Clearwater FL 33759 #Bankruptcy #EstatePlanning #ClwtrBkAtty #Probate #Trusts #SMClaims https://t.co/2cMl9BrTGO","https://pbs.twimg.com/profile_images/617428634953846784/rAZPBl86_normal.jpg",FALSE,"ClearwaterBK",FALSE,7,0,0,0,0,2064,1867,112451,99,NA,"Clearwater, FL, USA","1469447639733350403","https://t.co/fqAQkEs62K","Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",NA
"113","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",2021-08-24 17:53:56,"36975859","1430226884084764677","en",FALSE,"everyone","1430226884084764677","2009-05-01T16:10:45.000Z","Nancybunchanumbers","I'm happy to be here. Get your vaccines.","https://pbs.twimg.com/profile_images/1479417033490063361/lFk7Rx57_normal.jpg",FALSE,"clizzie27",FALSE,7,0,0,0,0,120,315,5897,2,NA,"Somewhere wearing my mask",NA,NA,"Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",NA
"114","RT @tbtnewspaper: 74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",2021-08-24 19:57:14,"19447498","1430257913642242052","en",FALSE,"everyone","1430257913642242052","2009-01-24T14:20:40.000Z","Tymber Dalton / Lesli Richardson","(She/Her) Snarky, mostly harmless author, geek, Pagan witch, Oxford comma ♥️er. Gives good brain. Part-time shield maiden in training. Spoonie. #AuDHD","https://pbs.twimg.com/profile_images/1402598114536656897/aPtK4gM3_normal.jpg",FALSE,"TymberDalton",FALSE,2,0,0,0,0,4513,5002,215256,236,NA,"Dagnabbit, Florida!","1589806881023098884","https://t.co/XH3kF2SC7I","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",NA
"115","The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 20:54:13,"14304462","1430272255691476992","en",FALSE,"everyone","1430272255691476992","2008-04-04T17:14:50.000Z","Tampa Bay Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"TB_Times",FALSE,1,4,1,2,0,319670,5488,267508,3121,NA,"St. Petersburg, Florida","1593648689536413696","https://t.co/cGIDc1tNIf","The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach.
https://t.co/wvkQelKZ2V",NA
"116","@TB_Times FUUUCK! 🤦‍♀️",2021-08-24 21:05:49,"24108606","1430275173912129547","en",FALSE,"everyone","1430272255691476992","2009-03-13T02:30:13.000Z","name2yla","","https://pbs.twimg.com/profile_images/905209035741429761/PUm6bsQ-_normal.jpg",FALSE,"name2yla",FALSE,0,0,0,0,0,225,1018,3250,0,"14304462","St Petersburg, FL",NA,NA,NA,NA
"117","@stkbullgod thats some shit.... https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 21:08:42,"307538973","1430275899958628356","en",FALSE,"everyone","1430275899958628356","2011-05-29T20:33:58.000Z","BigBamboo Capital","FO/PM

If your ever feeling generous : https://t.co/L9WezCdc43","https://pbs.twimg.com/profile_images/1420050764462972928/p1XMfjzH_normal.jpg",FALSE,"bigcoveranch",FALSE,0,1,0,0,0,956,705,11941,34,"606678031",NA,NA,NA,"@stkbullgod thats some shit...https://t.co/xjiqSkhMff",NA
