"","text","id","reply_settings","possibly_sensitive","created_at.x","lang","author_id","conversation_id","created_at.y","name","username","location","description","protected","url","profile_image_url","verified","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links"
"37","RT @MadisonAlworth: There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its im…","1131330375727419392","everyone",FALSE,2019-05-22 22:45:55,"en","929376802098860032","1131330375727419392","2017-11-11T15:54:31.000Z","stpetenine","Rodneyg54961524","Saint Petersburg, Florida ","",FALSE,NA,"https://pbs.twimg.com/profile_images/929389564069908480/WQRSXmP8_normal.jpg",FALSE,3,0,0,0,0,134,0,10337,0,NA,NA,NA,"There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its impact. Tune into @10NewsWTSP at 5 and 6 to learn more. #algae #TampaBay #sarasota #bradenton https://t.co/RMUprzS3WY"
"38","@IMascarenas @FLDEPNews Because yet masses fail to understand what we are living on and take all life for granted..","1131364590661570561","everyone",FALSE,2019-05-23 01:01:52,"en","739495211362095104","1131257499330519044","2016-06-05T16:32:52.000Z","Tommy Ellenbrook","EllenbrookTommy",NA,"",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,0,0,0,0,0,11,94,199,0,"260846333",NA,NA,NA
"39",". https   www mysuncoast com 2019 05 22 residents concerned with blue green algae lingering trailer estates bradenton","1131595666185170944","everyone",FALSE,2019-05-23 16:20:05,"zxx","123841930","1131595666185170944","2010-03-17T11:19:00.000Z","GGeo","Hawthe",NA,"Tampa Bay Rays, NY Rangers, Tampa Bay Buccaneers, NY Knicks, Gaming, things that get my attention, and me just being a jerk.",FALSE,NA,"https://pbs.twimg.com/profile_images/770030166/Bones_normal.gif",FALSE,0,0,0,0,0,112,231,27193,12,NA,NA,NA,"https://t.co/tVXVqsaJQZ"
"40","""It makes you want to go inside and close your windows and turn on your air conditioning, because it stinks, Holmes Beach Mayor Judy Titsworth, granddaughter of the city’s namesake, John Jack Holmes Sr., said this week."" . https   www tampabay com environment gumbo of blue green algae stinks up manatee and sarasota beaches 20190515","1132325202208133120","everyone",FALSE,2019-05-25 16:39:00,"en","1046953802245578753","1132325202208133120","2018-10-02T02:43:32.000Z","Help Florida Heal","HelpFloridaHeal","Boca Grande, FL","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.",FALSE,"https://t.co/nrcNO8vykn","https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg",FALSE,3,0,2,0,0,147,346,1462,2,NA,"1304150592277929984",NA,"""It makes you want to go inside and close your windows and turn on your air conditioning, because it stinks, Holmes Beach Mayor Judy Titsworth, granddaughter of the city’s namesake, John Jack Holmes Sr., said this week."" https://t.co/nTmGUwQW4u"
"41","RT @HelpFloridaHeal: ""It makes you want to go inside and close your windows and turn on your air conditioning, because it stinks, Holmes Be…","1132416459806826496","everyone",FALSE,2019-05-25 22:41:37,"en","1228205593","1132416459806826496","2013-02-28T19:12:50.000Z","Mostly Peaceful Citizen","TheRealErmanno","USA","Don’t let them San Fransisco your city! Facts care neither about your feelings nor the color of your skin. Pronoun: do you really need to ask?",FALSE,NA,"https://pbs.twimg.com/profile_images/1538972826786471940/FsuL-vwW_normal.jpg",FALSE,3,0,0,0,0,2299,4229,19840,63,NA,"1511131357942104073",NA,"""It makes you want to go inside and close your windows and turn on your air conditioning, because it stinks, Holmes Beach Mayor Judy Titsworth, granddaughter of the city’s namesake, John Jack Holmes Sr., said this week."" https://t.co/nTmGUwQW4u"
"42","Save on hurricane supplies this weekend and a big surprise for boaters off Anna Maria Island. 

#DoveHurricaneGuide #HurricaneSeason2019 #hammerheadshark #AnnaMariaIsland #measles #immunizations #bluegreenalgae #AnnKellyWDUV

 . https   www wduv com news prepare for hurricane season tax free this weekend ZUcK1tmfTeRNzoioeR7y8I. https   twitter com 1055WDUV status 1133274433131548672 photo 1","1133274433131548672","everyone",FALSE,2019-05-28 07:30:54,"en","608235166","1133274433131548672","2012-06-14T15:23:54.000Z","105.5 The Dove","1055TheDove","Tampa Bay, FL","105.5 WDUV The Dove plays all of Tampa Bay's Lite Favorites! Stream anytime online!",FALSE,"https://t.co/i1RO8qiOD7","https://pbs.twimg.com/profile_images/1608095098629128192/gFQPV-Kp_normal.jpg",FALSE,0,0,0,0,0,2830,4487,26825,64,NA,NA,NA,"Save on hurricane supplies this weekend and a big surprise for boaters off Anna Maria Island. 

#DoveHurricaneGuide #HurricaneSeason2019 #hammerheadshark #AnnaMariaIsland #measles #immunizations #bluegreenalgae #AnnKellyWDUV

https://t.co/LrOVPP6y3o https://t.co/cD2GHcvGFJ"
"43","Encountered a bright green bloom of blue-green algae today during #GulfSPAN sampling in #ManateeRiver, but still managed to catch/release 2 juvenile bonnetheads, a juvenile bull shark, a neonate blacktip shark, 3 cownose rays, 3 nice longnose gars, &amp; (of course) lots of catfish. . https   twitter com CoastalElasmos status 1141826693667143685 photo 1","1141826693667143685","everyone",FALSE,2019-06-20 21:54:32,"en","3226710287","1141826693667143685","2015-05-01T19:14:14.000Z","Havenworth Coastal Conservation","CoastalElasmos","Palmetto, FL","Promoting the sustainable use and conservation of marine resources through research, outreach, and education. 
Donate at https://t.co/dALWLPYVdI",FALSE,"https://t.co/uz1vCrO7gb","https://pbs.twimg.com/profile_images/925082930891902976/C683W2-3_normal.jpg",FALSE,0,0,2,0,0,1100,397,2066,17,NA,NA,NA,"Encountered a bright green bloom of blue-green algae today during #GulfSPAN sampling in #ManateeRiver, but still managed to catch/release 2 juvenile bonnetheads, a juvenile bull shark, a neonate blacktip shark, 3 cownose rays, 3 nice longnose gars, &amp; (of course) lots of catfish. https://t.co/md0LTfzqPp"
"44","Florida's Department of Environmental Protection confirms blue-green algae is present in Bradenton as parts of the the Manatee River turn bright green. @NicoleSGrigg reports.

STORY &gt;&gt; 
LINK &gt;&gt;  . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green. https   vimeo com 343557437. https   twitter com WFTSisabel status 1141852676025700358 video 1","1141852676025700358","everyone",FALSE,2019-06-20 23:37:47,"en","482218809","1141852676025700358","2012-02-03T17:17:40.000Z","Isabel Rosales","RosalesReport","Washington, D.C.","@CNNNewsource Correspondent. Cuban-born🇨🇺American-raised🇺🇸 Pro-skeptic. Bilingüe. News Tips | DM for Signal",FALSE,"https://t.co/BNLVsGNr6P","https://pbs.twimg.com/profile_images/1338703977672794113/gJU5fF03_normal.jpg",TRUE,0,0,1,2,0,3875,2562,6385,54,NA,"1478189450748432392",NA,"Florida's Department of Environmental Protection confirms blue-green algae is present in Bradenton as parts of the the Manatee River turn bright green. @NicoleSGrigg reports.

STORY &gt;&gt; https://t.co/0yaVF2dpm9
LINK &gt;&gt; https://t.co/jicDbhjgDQ https://t.co/RmiR2xFHRg"
"45","Blue-green algae confirmed in parts of Manatee River . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1141858205628358656","everyone",FALSE,2019-06-20 23:59:45,"en","836348305567268865","1141858205628358656","2017-02-27T22:52:29.000Z","IndivisibleBradenton","indivisible_brd","Bradenton, FL","Indivisible Bradenton",FALSE,NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg",FALSE,0,0,0,0,0,1145,945,25239,24,NA,"1109118422216892416",NA,"Blue-green algae confirmed in parts of Manatee River https://t.co/jrIEnHCjgm"
"46","@zacjanderson @GovRonDeSantis What will be the headline tomorrow?  Asking because...  . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1141858415339286528","everyone",FALSE,2019-06-21 00:00:35,"en","836348305567268865","1141774735870758913","2017-02-27T22:52:29.000Z","IndivisibleBradenton","indivisible_brd","Bradenton, FL","Indivisible Bradenton",FALSE,NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg",FALSE,0,0,0,0,0,1145,945,25239,24,"472938331","1109118422216892416",NA,"@zacjanderson @GovRonDeSantis What will be the headline tomorrow?  Asking because...  https://t.co/dV0M6Uv0oa"
"47","@BillGalvano @GovRonDeSantis @JoeGruters Too bad legislation didn't cover measures to stop nutrient pollution at its source.  Don't look now...  . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1141861437540904961","everyone",FALSE,2019-06-21 00:12:36,"en","836348305567268865","1141785811030986752","2017-02-27T22:52:29.000Z","IndivisibleBradenton","indivisible_brd","Bradenton, FL","Indivisible Bradenton",FALSE,NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg",FALSE,0,0,2,0,0,1145,945,25239,24,"44457848","1109118422216892416",NA,"@BillGalvano @GovRonDeSantis @JoeGruters Too bad legislation didn't cover measures to stop nutrient pollution at its source.  Don't look now...  https://t.co/ZLF1Ob60GX"
"48","Blue-green algae confirmed in parts of Manatee River . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1141868219176759296","everyone",FALSE,2019-06-21 00:39:32,"en","91087404","1141868219176759296","2009-11-19T11:41:02.000Z","John Reilly","JJREILLY3","Florida","Posted on this feed is news stories I have read then post it .I make no opinions thats for your mind to make, if you want to discuss it let's do it",FALSE,NA,"https://pbs.twimg.com/profile_images/1123367286428008453/8YROYSQk_normal.png",FALSE,0,0,0,0,0,994,2797,22113,29,NA,NA,NA,"Blue-green algae confirmed in parts of Manatee River https://t.co/r6LoWvpkls"
"49","@DemocratManatee Absolutely. We need action to stop pollution more than ever today  . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1141873383753359360","everyone",FALSE,2019-06-21 01:00:04,"en","836348305567268865","1141872361840492545","2017-02-27T22:52:29.000Z","IndivisibleBradenton","indivisible_brd","Bradenton, FL","Indivisible Bradenton",FALSE,NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg",FALSE,0,0,1,0,0,1145,945,25239,24,"2786005869","1109118422216892416",NA,"@DemocratManatee Absolutely. We need action to stop pollution more than ever today  https://t.co/ZLF1Ob60GX"
"50","Florida DEP confirms blue-green algae in Bradenton as parts of Manatee River turn bright green ⁦@NicoleSGrigg⁩  . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1141879966914793472","everyone",FALSE,2019-06-21 01:26:13,"en","242030308","1141879966914793472","2011-01-23T19:31:59.000Z","Eco Integrated Technologies, Inc.","ECOIntTech","Boston, MA","Official Twitter for AquaFlex as founded by Inventor/CEO Scott C. Smith",FALSE,"https://t.co/YYzVBOrAzS","https://pbs.twimg.com/profile_images/1404072226434002947/LMc9hP1W_normal.jpg",FALSE,0,0,1,2,0,563,378,3291,16,NA,"1446965828629454850",NA,"Florida DEP confirms blue-green algae in Bradenton as parts of Manatee River turn bright green ⁦@NicoleSGrigg⁩  https://t.co/mKxzppPIl6"
"51","A spokesperson for DEP said they can confirm the #BlueGreenAlgae as it was observed and tested in the Manatee River and nearby canals. However, the toxicity results are not complete yet. . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1141916795474972673","everyone",FALSE,2019-06-21 03:52:34,"en","2920364152","1141916795474972673","2014-12-13T21:12:48.000Z","CyanoTRACKER","CyanoTracker","Athens, Georgia","#Cyanobacteria #AlgaeBloom #CitSci A multi-platform based global cyanobacterial harmful algal blooms monitoring|For more info plz contact:cyanotracker@gmail.com",FALSE,"http://t.co/9RuxNuQUmI","https://pbs.twimg.com/profile_images/552911205849763840/iN7KOL18_normal.jpeg",FALSE,1,0,0,0,0,2783,918,5463,64,NA,"962191170989383680",NA,"A spokesperson for DEP said they can confirm the #BlueGreenAlgae as it was observed and tested in the Manatee River and nearby canals. However, the toxicity results are not complete yet. https://t.co/r81drq24Xn"
"52","Florida DEP confirms blue-green algae on Suncoast as parts of Manatee River turn bright green  

. https   new thescoopradioshow com florida dep confirms blue green algae on suncoast as parts of manatee river turn bright green","1141974682893258753","everyone",FALSE,2019-06-21 07:42:35,"en","747552338","1141974682893258753","2012-08-09T16:54:44.000Z","Francesco Abbruzzino - The Scoop","TheSuncoastNews","Sarasota, Florida","Covering local Suncoast news and some national news. Alumna @UofMaryland, Vet @DepNavy. Bringing back Truth In Media!",FALSE,"https://t.co/ZhRKxESlva","https://pbs.twimg.com/profile_images/1199787023508365318/sFxlsK-T_normal.jpg",FALSE,0,0,0,0,0,1100,314,151920,54,NA,NA,NA,"Florida DEP confirms blue-green algae on Suncoast as parts of Manatee River turn bright green  

https://t.co/3aFRnXKw5O"
"53","Blue-green algae confirmed in parts of Manatee River . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1142016293572419584","everyone",FALSE,2019-06-21 10:27:56,"en","632185062","1142016293572419584","2012-07-10T16:12:35.000Z","Brett Leuenberger","AmbientDM","St Petersburg, FL","Artist | Writer | Researcher | Activist concerned about our climate crisis.",FALSE,"https://t.co/8ds9vJsKVt","https://pbs.twimg.com/profile_images/1132004117159862272/fdxil5Sl_normal.png",FALSE,0,0,0,0,0,1800,1922,26217,74,NA,NA,NA,"Blue-green algae confirmed in parts of Manatee River https://t.co/IgblCSTTav"
"54","Florida DEP confirms blue-green algae on Suncoast as parts of Manatee River turn bright green  

. https   new thescoopradioshow com florida dep confirms blue green algae on suncoast as parts of manatee river turn bright green","1142033935150592000","everyone",FALSE,2019-06-21 11:38:02,"en","1018255230901936129","1142033935150592000","2018-07-14T22:05:40.000Z","sookiesonya","sookiesonya",NA,"like to share news Hobbies gardening, home renovating, dancing, artist, authentic happily, laugh ,strength, determination",FALSE,NA,"https://pbs.twimg.com/profile_images/1461306589567201287/Y6nyz72Z_normal.jpg",FALSE,0,0,1,0,0,166,351,10680,0,NA,"1106352399797706752",NA,"Florida DEP confirms blue-green algae on Suncoast as parts of Manatee River turn bright green  

https://t.co/West9B17Kb"
"55","RT @CyanoTracker: A spokesperson for DEP said they can confirm the #BlueGreenAlgae as it was observed and tested in the Manatee River and n…","1142066159132397568","everyone",FALSE,2019-06-21 13:46:05,"en","2705418434","1142066159132397568","2014-08-04T02:15:42.000Z","Arash Zamyadi","ArashZamyadi","Melbourne, Victoria 🇦🇺","https://t.co/GFyCRTMWxl clean #water for all, including the fish! Enjoys 🏄‍♂️ ⛷️✈️🌐 & papa 😀",FALSE,"https://t.co/GFyCRTMWxl","https://pbs.twimg.com/profile_images/1099366602531893251/UBtTecTo_normal.png",FALSE,1,0,0,0,0,741,612,2888,24,NA,NA,NA,"A spokesperson for DEP said they can confirm the #BlueGreenAlgae as it was observed and tested in the Manatee River and nearby canals. However, the toxicity results are not complete yet. https://t.co/r81drq24Xn"
"56","Blue-green algae confirmed in parts of Manatee River . https   www fox4now com news protecting paradise blue green algae confirmed in bradenton as parts of manatee river turn bright green","1142068000033509376","everyone",FALSE,2019-06-21 13:53:24,"en","17434395","1142068000033509376","2008-11-17T04:29:06.000Z","Fox 4 News","Fox4Now","Southwest Florida","Local news, breaking news and weather coverage in Southwest Florida. Watch weekdays from 6 - 11 am, 5, 6, 10 & 11 pm. Weekends 10 pm.",FALSE,"https://t.co/nLYLZAopbn","https://pbs.twimg.com/profile_images/1190309232148713476/gaGRA3Kk_normal.jpg",TRUE,0,1,0,0,0,34428,1022,91772,575,NA,"1578041470405300224",NA,"Blue-green algae confirmed in parts of Manatee River https://t.co/YOs8jlroj8"
"57","@Fox4Now Wait... This can’t be? The Manatee River isn’t feed from Lake Okeechobee. Everybody here is crying that it’s the Lake releases that causes the algae. 

If you want green grass you’re going to also have green canals and rivers...","1142107207816925185","everyone",FALSE,2019-06-21 16:29:12,"en","3712098922","1142068000033509376","2015-09-19T23:53:00.000Z","Hugh Jashole","JasholeH",NA,"",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,0,0,0,0,0,154,305,1709,0,"17434395",NA,NA,NA
"58","Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green earlier this week. 

The DEP confirms this is a type of blue-green algae taking over parts of the waterway ⁦@BN9⁩ . https   twitter com angie_angers status 1142136351527264257 video 1","1142136351527264257","everyone",FALSE,2019-06-21 18:25:00,"en","706265810","1142136351527264257","2012-07-20T02:40:00.000Z","Angie Angers","angie_angers","Bradenton, FL","Reporter at Bay News 9 in St. Pete. RI native and longtime Floridian. Story idea? Golf recs? DM/Email me at angela.angers@charter.com",FALSE,NA,"https://pbs.twimg.com/profile_images/1359183461517508612/LPsYPTpE_normal.jpg",TRUE,5,2,4,1,0,2941,1033,4152,67,NA,NA,NA,"Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green earlier this week. 

The DEP confirms this is a type of blue-green algae taking over parts of the waterway ⁦@BN9⁩ https://t.co/wqnoeXgPaC"
"59","RT @angie_angers: Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green ear…","1142136622919704576","everyone",FALSE,2019-06-21 18:26:05,"en","17308428","1142136622919704576","2008-11-11T12:03:53.000Z","Spectrum Bay News 9","BN9","Tampa Bay area","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.",FALSE,"http://t.co/j3OZJEwDmE","https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,5,0,0,0,0,384435,443,144237,1747,NA,NA,NA,"Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green earlier this week. 

The DEP confirms this is a type of blue-green algae taking over parts of the waterway ⁦@BN9⁩ https://t.co/wqnoeXgPaC"
"60","This is what parts of the Manatee River look like right now. 

The DEP confirms there is a type of Cyanobacteria, also known as blue-green algae, that’s causing this bloom. They say no toxins have been detected and they’re sampling the water regularly @BN9 . https   twitter com angie_angers status 1142141143167225858 photo 1","1142141143167225858","everyone",FALSE,2019-06-21 18:44:03,"en","706265810","1142141143167225858","2012-07-20T02:40:00.000Z","Angie Angers","angie_angers","Bradenton, FL","Reporter at Bay News 9 in St. Pete. RI native and longtime Floridian. Story idea? Golf recs? DM/Email me at angela.angers@charter.com",FALSE,NA,"https://pbs.twimg.com/profile_images/1359183461517508612/LPsYPTpE_normal.jpg",TRUE,2,0,2,0,0,2941,1033,4152,67,NA,NA,NA,"This is what parts of the Manatee River look like right now. 

The DEP confirms there is a type of Cyanobacteria, also known as blue-green algae, that’s causing this bloom. They say no toxins have been detected and they’re sampling the water regularly @BN9 https://t.co/5TXQd2HNCX"
"61","RT @angie_angers: This is what parts of the Manatee River look like right now. 

The DEP confirms there is a type of Cyanobacteria, also kn…","1142141182128078848","everyone",FALSE,2019-06-21 18:44:12,"en","17308428","1142141182128078848","2008-11-11T12:03:53.000Z","Spectrum Bay News 9","BN9","Tampa Bay area","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.",FALSE,"http://t.co/j3OZJEwDmE","https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,2,0,0,0,0,384435,443,144237,1747,NA,NA,NA,"This is what parts of the Manatee River look like right now. 

The DEP confirms there is a type of Cyanobacteria, also known as blue-green algae, that’s causing this bloom. They say no toxins have been detected and they’re sampling the water regularly @BN9 https://t.co/5TXQd2HNCX"
"62","@angie_angers @BN9 WAY too early for that crap 😡","1142145239202893824","everyone",FALSE,2019-06-21 19:00:19,"en","41903507","1142136351527264257","2009-05-22T21:19:20.000Z","Jay Yarbrough 🎙","jay_yarbrough","Tampa Bay, Florida","Singer Songwriter 🔅 #songwriting
🌎 Energy Antenna 🌠 Awareness Seeker",FALSE,"https://t.co/dnjUMmVIXz","https://pbs.twimg.com/profile_images/1563424609902309378/O2nSsDmt_normal.jpg",FALSE,0,0,0,0,0,412,267,7438,14,"706265810","1601610783141425152",NA,NA
"63","@angie_angers @BN9 https://t.co/scGLXwC9Xo","1142155165186895873","everyone",FALSE,2019-06-21 19:39:46,"qme","2484575280","1142136351527264257","2014-05-08T20:59:51.000Z","Bootsy","RandumbThots3",NA,"",FALSE,NA,"https://pbs.twimg.com/profile_images/1613896438731128832/A8QDALS__normal.jpg",FALSE,0,0,1,0,0,1067,982,5402,15,"706265810",NA,"008338532a26abed",NA
"64","It turns out, according to the Florida Department of Environmental Protection, that what's turning the water that strange shade of green is naturally occurring and common in freshwater. You still shouldn't swim near it, though.
  by @angie_angers. https   www baynews9 com fl tampa news 2019 06 21 dep  blue green algae to blame for green water in manatee river","1142173128111611905","everyone",FALSE,2019-06-21 20:51:08,"en","17308428","1142173128111611905","2008-11-11T12:03:53.000Z","Spectrum Bay News 9","BN9","Tampa Bay area","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.",FALSE,"http://t.co/j3OZJEwDmE","https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,2,1,4,0,0,384435,443,144237,1747,NA,NA,NA,"It turns out, according to the Florida Department of Environmental Protection, that what's turning the water that strange shade of green is naturally occurring and common in freshwater. You still shouldn't swim near it, though.
 https://t.co/op7irwqYA0 by @angie_angers"
"65","@BN9 @angie_angers Great.
Water, water everywhere- but not a drop to swim in.","1142173881815445506","everyone",FALSE,2019-06-21 20:54:08,"en","900976849","1142173128111611905","2012-10-24T01:50:24.000Z","Pastel Punk ♏️","PasteIpunk","Florida, Chicago","Those who destroy each other in the name of political systems are greedy, lustful men. Their power depends on many people. Deny them yours; they are powerless.",FALSE,NA,"https://pbs.twimg.com/profile_images/1589709120088817664/nlsDwxnp_normal.jpg",FALSE,0,0,0,0,0,322,98,25237,0,"17308428",NA,NA,NA
"66","RT @angie_angers: Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green ear…","1142184053547966464","everyone",FALSE,2019-06-21 21:34:33,"en","2284399044","1142184053547966464","2014-01-10T02:19:42.000Z","Lois Wolfe Langham","Wolfetwin1","Florida, USA","Married to Kenny.  Retired Data Processor from Hillsborough County Schools. Twin sister #1",FALSE,NA,"https://pbs.twimg.com/profile_images/824285940252348416/CQ0NHN5I_normal.jpg",FALSE,5,0,0,0,0,205,160,49180,2,NA,"1075441410118205440",NA,"Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green earlier this week. 

The DEP confirms this is a type of blue-green algae taking over parts of the waterway ⁦@BN9⁩ https://t.co/wqnoeXgPaC"
"67","Blue-green algae confirmed in parts of Manatee River . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1142185919820251136","everyone",FALSE,2019-06-21 21:41:58,"en","55642568","1142185919820251136","2009-07-10T19:26:59.000Z","Charlie Hutchins","johnchutchins","Denver, CO","Owner Transparent White LLC",FALSE,"https://t.co/IW207hETp8","https://pbs.twimg.com/profile_images/694837041394094080/P1FPnMGq_normal.jpg",FALSE,0,0,0,0,0,269,604,8021,12,NA,"1264296215996334082",NA,"Blue-green algae confirmed in parts of Manatee River https://t.co/a2kVqaw6Pk"
"68","RT @angie_angers: Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green ear…","1142217036061388801","everyone",FALSE,2019-06-21 23:45:37,"en","316497463","1142217036061388801","2011-06-13T14:56:22.000Z","k jewett","kjewett2","Florida","",FALSE,NA,"https://pbs.twimg.com/profile_images/1398644452/Kelly_200804c_normal.jpg",FALSE,5,0,0,0,0,340,1498,28882,26,NA,"1243922378696077314",NA,"Neighbors who live by the canals off the Manatee River, just north of SR-64, tell me the water turned gunky and green earlier this week. 

The DEP confirms this is a type of blue-green algae taking over parts of the waterway ⁦@BN9⁩ https://t.co/wqnoeXgPaC"
"69","Blue-green algae confirmed in parts of Manatee River . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1142261927067947009","everyone",FALSE,2019-06-22 02:44:00,"en","62177497","1142261927067947009","2009-08-02T02:38:20.000Z","flwrphile","flwrlvrr_c","illinois/usa","Flower Obsessed",FALSE,NA,"https://pbs.twimg.com/profile_images/1248413415376216067/gR_TtVTb_normal.jpg",FALSE,0,0,0,0,0,95,351,20807,24,NA,NA,NA,"Blue-green algae confirmed in parts of Manatee River https://t.co/OXHuIIWHOw"
"70","Blue-green algae confirmed in parts of Manatee River . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1142314712152989696","everyone",FALSE,2019-06-22 06:13:45,"en","1201657058","1142314712152989696","2013-02-20T17:20:10.000Z","Ginger Sanders 👊🏻","Gingearsanders","Environmental Community","S.A.F.E. (Safe And Free Environment)
Safe Water to Drink 
Safe Air to Breathe 
Safe Food to Eat
Safe Land for Children to play
https://t.co/lAc46KLz6J",FALSE,"https://t.co/wkexwOn4sJ","https://pbs.twimg.com/profile_images/1448525292801298435/LB1w87CN_normal.jpg",FALSE,0,0,0,0,0,2430,2148,146098,246,NA,"809661447672360961",NA,"Blue-green algae confirmed in parts of Manatee River https://t.co/sh1EJcaZT8"
"71"," #BoycottPolluters #BoycottFlorida. https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1142427423197290497","everyone",FALSE,2019-06-22 13:41:37,"qme","804524149267988481","1142427423197290497","2016-12-02T03:14:39.000Z","ELON MUSK TWEETER POOPER","TonyGreyGoose","United States","it’s not over yet. #RESIST GQP NEO-KKK. STOP GQP OLIGARCHS",FALSE,NA,"https://pbs.twimg.com/profile_images/1563134018832535552/6q3Q2fpT_normal.jpg",FALSE,0,0,0,0,0,7063,7800,121435,26,NA,"1590672475989618690",NA,"https://t.co/Mhs4D2EvDQ #BoycottPolluters #BoycottFlorida"
"72","@ExploreOffshore @APIenergy  #BoycottPolluters #PollutionKills. https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1142427656484524033","everyone",FALSE,2019-06-22 13:42:33,"qme","804524149267988481","1141057241346465794","2016-12-02T03:14:39.000Z","ELON MUSK TWEETER POOPER","TonyGreyGoose","United States","it’s not over yet. #RESIST GQP NEO-KKK. STOP GQP OLIGARCHS",FALSE,NA,"https://pbs.twimg.com/profile_images/1563134018832535552/6q3Q2fpT_normal.jpg",FALSE,0,0,0,0,0,7063,7800,121435,26,"955945788919762946","1590672475989618690",NA,"@ExploreOffshore @APIenergy https://t.co/Mhs4D2EvDQ #BoycottPolluters #PollutionKills"
"73","RT @angie_angers: This is what parts of the Manatee River look like right now. 

The DEP confirms there is a type of Cyanobacteria, also kn…","1142432611744321538","everyone",FALSE,2019-06-22 14:02:14,"en","2189925381","1142432611744321538","2013-11-21T13:36:05.000Z","Slowmo getting slooooowerrrr","mtran4real",NA,"",FALSE,NA,"https://pbs.twimg.com/profile_images/378800000844070743/07a876d05ac739c8285b25e169c39e2d_normal.jpeg",FALSE,2,0,0,0,0,30,180,4715,0,NA,NA,NA,"This is what parts of the Manatee River look like right now. 

The DEP confirms there is a type of Cyanobacteria, also known as blue-green algae, that’s causing this bloom. They say no toxins have been detected and they’re sampling the water regularly @BN9 https://t.co/5TXQd2HNCX"
